"Mesodinium rubrum";"Mesodinium";"Code.Region";"Code_point_Libelle";"Year";"Month";"Date";"Heure";"Code.parametre";"ID.interne.passage";"Day";"Mesodinium_genus";"log_c";"true_count"
0;0;11;"Point 1 Boulogne";2007;11;2007-11-08;"10:05:00";"FLORTOT";5271716;312;0;0;0
0;0;11;"Point 1 Boulogne";2007;11;2007-11-19;"11:10:00";"FLORTOT";5272041;323;0;0;0
0;0;11;"Point 1 Boulogne";2007;12;2007-12-13;"15:15:00";"FLORTOT";5273288;347;0;0;0
0;0;11;"Point 1 Boulogne";2008;1;2008-01-22;"15:25:00";"FLORTOT";5274696;22;0;0;0
0;0;11;"Point 1 Boulogne";2008;2;2008-02-14;"10:00:00";"FLORTOT";5275538;45;0;0;0
0;0;11;"Point 1 Boulogne";2008;3;2008-03-18;"09:25:00";"FLORTOT";5276184;78;0;0;0
0;0;11;"Point 1 Boulogne";2008;4;2008-04-10;"14:20:00";"FLORTOT";5276975;101;0;0;0
0;0;11;"Point 1 Boulogne";2008;4;2008-04-22;"14:55:00";"FLORTOT";5277285;113;0;0;0
0;0;11;"Point 1 Boulogne";2008;5;2008-05-05;"15:15:00";"FLORTOT";5277929;126;0;0;0
0;0;11;"Point 1 Boulogne";2008;6;2008-06-02;"15:25:00";"FLORTOT";5278619;154;0;0;0
0;0;11;"Point 1 Boulogne";2008;6;2008-06-17;"16:20:00";"FLORTOT";5278906;169;0;0;0
0;0;11;"Point 1 Boulogne";2008;7;2008-07-21;"15:20:00";"FLORTOT";5280159;203;0;0;0
0;0;11;"Point 1 Boulogne";2008;8;2008-08-29;"10:50:00";"FLORTOT";5281709;242;0;0;0
0;0;11;"Point 1 Boulogne";2008;9;2008-09-17;"11:25:00";"FLORTOT";5282428;261;0;0;0
0;0;11;"Point 1 Boulogne";2008;10;2008-10-28;"09:57:00";"FLORTOT";60000200;302;0;0;0
0;0;11;"Point 1 Boulogne";2008;11;2008-11-19;"14:27:00";"FLORTOT";60000329;324;0;0;0
0;0;11;"Point 1 Boulogne";2008;12;2008-12-08;"17:15:00";"FLORTOT";60001302;343;0;0;0
0;0;11;"Point 1 Boulogne";2009;1;2009-01-27;"11:30:00";"FLORTOT";60011800;27;0;0;0
0;0;11;"Point 1 Boulogne";2009;2;2009-02-25;"11:05:00";"FLORTOT";60025440;56;0;0;0
0;0;11;"Point 1 Boulogne";2009;2;2009-02-26;"11:10:00";"FLORTOT";60017860;57;0;0;0
0;0;11;"Point 1 Boulogne";2009;3;2009-03-11;"10:20:00";"FLORTOT";60025461;70;0;0;0
0;0;11;"Point 1 Boulogne";2009;4;2009-04-09;"12:29:00";"FLORTOT";60029125;99;0;0;0
0;0;11;"Point 1 Boulogne";2009;4;2009-04-21;"11:40:00";"FLORTOT";60030543;111;0;0;0
0;0;11;"Point 1 Boulogne";2009;4;2009-04-22;"11:00:00";"FLORTOT";60030642;112;0;0;0
0;0;11;"Point 1 Boulogne";2009;5;2009-05-05;"10:30:00";"FLORTOT";60031240;125;0;0;0
0;0;11;"Point 1 Boulogne";2009;5;2009-05-14;"13:55:00";"FLORTOT";60031565;134;0;0;0
0;0;11;"Point 1 Boulogne";2009;5;2009-05-29;"14:40:00";"FLORTOT";60033460;149;0;0;0
100;0;11;"Point 1 Boulogne";2009;6;2009-06-09;"15:35:00";"FLORTOT";60034300;160;100;2,00432137378264;1
0;0;11;"Point 1 Boulogne";2009;6;2009-06-23;"15:15:00";"FLORTOT";60036411;174;0;0;0
0;0;11;"Point 1 Boulogne";2009;6;2009-06-25;"14:45:00";"FLORTOT";60036765;176;0;0;0
0;0;11;"Point 1 Boulogne";2009;7;2009-07-21;"11:00:00";"FLORTOT";60040822;202;0;0;0
0;0;11;"Point 1 Boulogne";2009;7;2009-07-23;"14:35:00";"FLORTOT";60041181;204;0;0;0
0;0;11;"Point 1 Boulogne";2009;8;2009-08-05;"12:35:00";"FLORTOT";60042645;217;0;0;0
0;0;11;"Point 1 Boulogne";2009;8;2009-08-19;"11:40:00";"FLORTOT";60044140;231;0;0;0
100;0;11;"Point 1 Boulogne";2009;8;2009-08-24;"13:15:00";"FLORTOT";60044402;236;100;2,00432137378264;1
0;0;11;"Point 1 Boulogne";2009;9;2009-09-15;"10:40:00";"FLORTOT";60045800;258;0;0;0
0;0;11;"Point 1 Boulogne";2009;9;2009-09-17;"10:00:00";"FLORTOT";60045880;260;0;0;0
100;0;11;"Point 1 Boulogne";2009;10;2009-10-06;"14:25:00";"FLORTOT";60047360;279;100;2,00432137378264;1
0;0;11;"Point 1 Boulogne";2009;10;2009-10-08;"14:45:00";"FLORTOT";60047600;281;0;0;0
0;0;11;"Point 1 Boulogne";2009;11;2009-11-10;"15:15:00";"FLORTOT";60057082;314;0;0;0
0;0;11;"Point 1 Boulogne";2009;11;2009-11-17;"10:45:00";"FLORTOT";60058361;321;0;0;0
0;0;11;"Point 1 Boulogne";2009;12;2009-12-01;"14:30:00";"FLORTOT";60061347;335;0;0;0
0;0;11;"Point 1 Boulogne";2009;12;2009-12-09;"15:12:00";"FLORTOT";60065280;343;0;0;0
0;0;11;"Point 1 Boulogne";2010;1;2010-01-15;"10:45:00";"FLORTOT";60074461;15;0;0;0
0;0;11;"Point 1 Boulogne";2010;2;2010-02-23;"11:45:00";"FLORTOT";60082681;54;0;0;0
0;0;11;"Point 1 Boulogne";2010;3;2010-03-02;"15:10:00";"FLORTOT";60084280;61;0;0;0
0;0;11;"Point 1 Boulogne";2010;3;2010-03-16;"11:53:00";"FLORTOT";60085476;75;0;0;0
0;0;11;"Point 1 Boulogne";2010;4;2010-04-15;"10:30:00";"FLORTOT";60088720;105;0;0;0
0;0;11;"Point 1 Boulogne";2010;4;2010-04-21;"15:25:00";"FLORTOT";60089302;111;0;0;0
0;0;11;"Point 1 Boulogne";2010;4;2010-04-29;"15:15:00";"FLORTOT";60089880;119;0;0;0
0;0;11;"Point 1 Boulogne";2010;5;2010-05-10;"10:20:00";"FLORTOT";60091960;130;0;0;0
200;0;11;"Point 1 Boulogne";2010;5;2010-05-28;"11:52:00";"FLORTOT";60099480;148;200;2,30319605742049;2
0;0;11;"Point 1 Boulogne";2010;6;2010-06-09;"10:10:00";"FLORTOT";60100700;160;0;0;0
0;0;11;"Point 1 Boulogne";2010;6;2010-06-24;"10:30:00";"FLORTOT";60102040;175;0;0;0
0;0;11;"Point 1 Boulogne";2010;7;2010-07-23;"11:26:00";"FLORTOT";60140700;204;0;0;0
0;0;11;"Point 1 Boulogne";2010;8;2010-08-31;"15:55:00";"FLORTOT";60145049;243;0;0;0
0;0;11;"Point 1 Boulogne";2010;9;2010-09-29;"15:30:00";"FLORTOT";60147461;272;0;0;0
0;0;11;"Point 1 Boulogne";2010;11;2010-11-19;"09:42:00";"FLORTOT";60150304;323;0;0;0
0;0;11;"Point 1 Boulogne";2011;1;2011-01-18;"10:08:00";"FLORTOT";60152417;18;0;0;0
0;0;11;"Point 1 Boulogne";2011;2;2011-02-09;"15:00:00";"FLORTOT";60183739;40;0;0;0
0;0;11;"Point 1 Boulogne";2011;3;2011-03-16;"10:50:00";"FLORTOT";60187235;75;0;0;0
0;0;11;"Point 1 Boulogne";2011;3;2011-03-29;"10:50:00";"FLORTOT";60187942;88;0;0;0
0;0;11;"Point 1 Boulogne";2011;4;2011-04-13;"10:43:00";"FLORTOT";60188718;103;0;0;0
0;0;11;"Point 1 Boulogne";2011;4;2011-04-28;"10:10:00";"FLORTOT";60189005;118;0;0;0
0;0;11;"Point 1 Boulogne";2011;5;2011-05-10;"16:00:00";"FLORTOT";60222266;130;0;0;0
0;0;11;"Point 1 Boulogne";2011;5;2011-05-25;"16:30:00";"FLORTOT";60222653;145;0;0;0
0;0;11;"Point 1 Boulogne";2011;5;2011-05-31;"10:50:00";"FLORTOT";60223187;151;0;0;0
0;0;11;"Point 1 Boulogne";2011;6;2011-06-07;"16:10:00";"FLORTOT";60223303;158;0;0;0
0;0;11;"Point 1 Boulogne";2011;6;2011-06-27;"11:00:00";"FLORTOT";60223766;178;0;0;0
0;0;11;"Point 1 Boulogne";2011;7;2011-07-25;"10:15:00";"FLORTOT";60224977;206;0;0;0
0;0;11;"Point 1 Boulogne";2011;8;2011-08-10;"10:15:00";"FLORTOT";60225680;222;0;0;0
0;0;11;"Point 1 Boulogne";2011;9;2011-09-30;"14:35:00";"FLORTOT";60227652;273;0;0;0
0;0;11;"Point 1 Boulogne";2011;10;2011-10-27;"11:55:00";"FLORTOT";60229473;300;0;0;0
0;0;11;"Point 1 Boulogne";2011;11;2011-11-28;"14:10:00";"FLORTOT";60230371;332;0;0;0
0;0;11;"Point 1 Boulogne";2012;1;2012-01-24;"11:20:00";"FLORTOT";60235826;24;0;0;0
0;0;11;"Point 1 Boulogne";2012;2;2012-02-28;"14:30:00";"FLORTOT";60236854;59;0;0;0
0;0;11;"Point 1 Boulogne";2012;3;2012-03-13;"14:40:00";"FLORTOT";60237231;73;0;0;0
0;0;11;"Point 1 Boulogne";2012;3;2012-03-26;"15:20:00";"FLORTOT";60237719;86;0;0;0
0;0;11;"Point 1 Boulogne";2012;4;2012-04-24;"14:20:00";"FLORTOT";60243848;115;0;0;0
0;0;11;"Point 1 Boulogne";2012;5;2012-05-16;"08:30:00";"FLORTOT";60246569;137;0;0;0
0;0;11;"Point 1 Boulogne";2012;5;2012-05-24;"15:15:00";"FLORTOT";60247408;145;0;0;0
0;0;11;"Point 1 Boulogne";2012;6;2012-06-05;"14:15:00";"FLORTOT";60250388;157;0;0;0
0;0;11;"Point 1 Boulogne";2012;6;2012-06-19;"11:55:00";"FLORTOT";60254832;171;0;0;0
0;0;11;"Point 1 Boulogne";2012;7;2012-07-25;"16:00:00";"FLORTOT";60264428;207;0;0;0
0;0;11;"Point 1 Boulogne";2012;8;2012-08-23;"15:30:00";"FLORTOT";60271628;236;0;0;0
0;0;11;"Point 1 Boulogne";2012;10;2012-10-24;"11:15:00";"FLORTOT";60290248;298;0;0;0
0;0;11;"Point 1 Boulogne";2012;11;2012-11-16;"12:18:00";"FLORTOT";60298294;321;0;0;0
0;0;11;"Point 1 Boulogne";2012;12;2012-12-12;"09:45:00";"FLORTOT";60314129;347;0;0;0
0;0;11;"Point 1 Boulogne";2013;1;2013-01-25;"10:05:00";"FLORTOT";60333488;25;0;0;0
0;0;11;"Point 1 Boulogne";2013;2;2013-02-26;"11:45:00";"FLORTOT";60340548;57;0;0;0
0;0;11;"Point 1 Boulogne";2013;3;2013-03-14;"14:15:00";"FLORTOT";60347888;73;0;0;0
0;0;11;"Point 1 Boulogne";2013;3;2013-03-27;"10:40:00";"FLORTOT";60348953;86;0;0;0
0;0;11;"Point 1 Boulogne";2013;4;2013-04-09;"10:52:00";"FLORTOT";60350340;99;0;0;0
0;0;11;"Point 1 Boulogne";2013;4;2013-04-24;"10:45:00";"FLORTOT";60352288;114;0;0;0
0;0;11;"Point 1 Boulogne";2013;5;2013-05-30;"16:05:00";"FLORTOT";60365188;150;0;0;0
0;0;11;"Point 1 Boulogne";2013;6;2013-06-20;"12:01:00";"FLORTOT";60375688;171;0;0;0
0;0;11;"Point 1 Boulogne";2013;6;2013-06-26;"14:40:00";"FLORTOT";60377468;177;0;0;0
0;0;11;"Point 1 Boulogne";2013;7;2013-07-23;"11:35:00";"FLORTOT";60389048;204;0;0;0
0;0;11;"Point 1 Boulogne";2013;8;2013-08-05;"10:47:00";"FLORTOT";60393548;217;0;0;0
0;0;11;"Point 1 Boulogne";2013;8;2013-08-20;"10:26:00";"FLORTOT";60397868;232;0;0;0
0;0;11;"Point 1 Boulogne";2013;9;2013-09-27;"10:45:00";"FLORTOT";60441588;270;0;0;0
0;0;11;"Point 1 Boulogne";2013;11;2013-11-26;"15:37:00";"FLORTOT";60436588;330;0;0;0
0;0;11;"Point 1 Boulogne";2013;12;2013-12-09;"17:00:00";"FLORTOT";60441768;343;0;0;0
0;0;11;"Point 1 Boulogne";2014;1;2014-01-14;"10:50:00";"FLORTOT";60451448;14;0;0;0
0;0;11;"Point 1 Boulogne";2014;3;2014-03-07;"14:15:00";"FLORTOT";60467388;66;0;0;0
0;0;11;"Point 1 Boulogne";2014;3;2014-03-27;"09:45:00";"FLORTOT";60473888;86;0;0;0
0;0;11;"Point 1 Boulogne";2014;5;2014-05-16;"12:00:00";"FLORTOT";60476389;136;0;0;0
0;0;11;"Point 1 Boulogne";2014;5;2014-05-28;"10:50:00";"FLORTOT";60477055;148;0;0;0
0;0;11;"Point 1 Boulogne";2014;6;2014-06-17;"15:25:00";"FLORTOT";60477299;168;0;0;0
0;0;11;"Point 1 Boulogne";2014;6;2014-06-30;"15:40:00";"FLORTOT";60477822;181;0;0;0
0;0;11;"Point 1 Boulogne";2014;7;2014-07-22;"09:20:00";"FLORTOT";60485173;203;0;0;0
0;0;11;"Point 1 Boulogne";2014;9;2014-09-29;"15:30:00";"FLORTOT";60491163;272;0;0;0
0;0;11;"Point 1 Boulogne";2014;10;2014-10-27;"14:45:00";"FLORTOT";60492301;300;0;0;0
0;0;11;"Point 1 Boulogne";2014;11;2014-11-27;"15:00:00";"FLORTOT";60493901;331;0;0;0
0;0;11;"Point 1 Boulogne";2015;1;2015-01-23;"11:40:00";"FLORTOT";60511386;23;0;0;0
0;0;11;"Point 1 Boulogne";2015;3;2015-03-05;"10:00:00";"FLORTOT";60515510;64;0;0;0
0;0;11;"Point 1 Boulogne";2015;3;2015-03-24;"15:10:00";"FLORTOT";60517018;83;0;0;0
0;0;11;"Point 1 Boulogne";2015;4;2015-04-08;"14:50:00";"FLORTOT";60520995;98;0;0;0
0;0;11;"Point 1 Boulogne";2015;4;2015-04-21;"15:00:00";"FLORTOT";60521573;111;0;0;0
0;0;11;"Point 1 Boulogne";2015;5;2015-05-12;"10:20:00";"FLORTOT";60522239;132;0;0;0
0;0;11;"Point 1 Boulogne";2015;6;2015-06-15;"10:20:00";"FLORTOT";60523243;166;0;0;0
0;0;11;"Point 1 Boulogne";2015;6;2015-06-26;"10:00:00";"FLORTOT";60523575;177;0;0;0
0;0;11;"Point 1 Boulogne";2015;7;2015-07-16;"10:52:00";"FLORTOT";60524255;197;0;0;0
0;0;11;"Point 1 Boulogne";2015;8;2015-08-12;"10:00:00";"FLORTOT";60525335;224;0;0;0
0;0;11;"Point 1 Boulogne";2015;8;2015-08-31;"14:45:00";"FLORTOT";60526590;243;0;0;0
0;0;11;"Point 1 Boulogne";2015;9;2015-09-25;"10:32:00";"FLORTOT";60528394;268;0;0;0
0;0;11;"Point 1 Boulogne";2015;10;2015-10-26;"10:30:00";"FLORTOT";60534756;299;0;0;0
0;0;11;"Point 1 Boulogne";2015;11;2015-11-12;"10:55:00";"FLORTOT";60535529;316;0;0;0
0;0;11;"Point 1 Boulogne";2016;2;2016-02-24;"12:12:00";"FLORTOT";60540161;55;0;0;0
0;0;11;"Point 1 Boulogne";2016;3;2016-03-08;"13:15:00";"FLORTOT";60541217;68;0;0;0
0;0;11;"Point 1 Boulogne";2016;3;2016-03-23;"11:41:00";"FLORTOT";60543420;83;0;0;0
0;0;11;"Point 1 Boulogne";2016;4;2016-04-04;"10:59:00";"FLORTOT";60547028;95;0;0;0
100;0;11;"Point 1 Boulogne";2016;4;2016-04-18;"11:15:00";"FLORTOT";60553096;109;100;2,00432137378264;1
0;0;11;"Point 1 Boulogne";2016;5;2016-05-11;"15:45:00";"FLORTOT";60553983;132;0;0;0
0;0;11;"Point 1 Boulogne";2016;5;2016-05-24;"14:00:00";"FLORTOT";60554704;145;0;0;0
0;0;11;"Point 1 Boulogne";2016;6;2016-06-08;"14:20:00";"FLORTOT";60555497;160;0;0;0
0;0;11;"Point 1 Boulogne";2016;6;2016-06-23;"14:00:00";"FLORTOT";60556119;175;0;0;0
0;0;11;"Point 1 Boulogne";2016;7;2016-07-04;"11:25:00";"FLORTOT";60556682;186;0;0;0
0;0;11;"Point 1 Boulogne";2016;7;2016-07-18;"12:15:00";"FLORTOT";60557262;200;0;0;0
0;0;11;"Point 1 Boulogne";2016;8;2016-08-23;"16:10:00";"FLORTOT";60558843;236;0;0;0
0;0;11;"Point 1 Boulogne";2016;9;2016-09-05;"13:55:00";"FLORTOT";60559356;249;0;0;0
0;0;11;"Point 1 Boulogne";2016;9;2016-09-20;"15:00:00";"FLORTOT";60560112;264;0;0;0
0;0;11;"Point 1 Boulogne";2016;10;2016-10-06;"15:05:00";"FLORTOT";60561302;280;0;0;0
0;0;11;"Point 1 Boulogne";2016;10;2016-10-20;"14:32:00";"FLORTOT";60561839;294;0;0;0
0;0;11;"Point 1 Boulogne";2016;11;2016-11-15;"11:40:00";"FLORTOT";60562883;320;0;0;0
0;0;11;"Point 1 Boulogne";2016;11;2016-11-28;"10:30:00";"FLORTOT";60563848;333;0;0;0
0;0;11;"Point 1 Boulogne";2016;12;2016-12-16;"12:20:00";"FLORTOT";60564716;351;0;0;0
0;0;11;"Point 1 Boulogne";2017;1;2017-01-05;"14:05:00";"FLORTOT";60565413;5;0;0;0
0;0;11;"Point 1 Boulogne";2017;1;2017-01-17;"15:15:00";"FLORTOT";60566148;17;0;0;0
0;0;11;"Point 1 Boulogne";2017;2;2017-02-10;"10:35:00";"FLORTOT";60566936;41;0;0;0
0;0;11;"Point 1 Boulogne";2017;3;2017-03-16;"14:10:00";"FLORTOT";60581625;75;0;0;0
0;0;11;"Point 1 Boulogne";2017;3;2017-03-30;"14:13:00";"FLORTOT";60588761;89;0;0;0
0;0;11;"Point 1 Boulogne";2017;4;2017-04-13;"13:07:00";"FLORTOT";60595459;103;0;0;0
0;0;11;"Point 1 Boulogne";2017;4;2017-04-24;"11:04:00";"FLORTOT";60596813;114;0;0;0
0;0;11;"Point 1 Boulogne";2017;5;2017-05-09;"12:10:00";"FLORTOT";60598035;129;0;0;0
0;0;11;"Point 1 Boulogne";2017;5;2017-05-23;"10:10:00";"FLORTOT";60602900;143;0;0;0
0;0;11;"Point 1 Boulogne";2017;6;2017-06-14;"15:30:00";"FLORTOT";60603840;165;0;0;0
0;0;11;"Point 1 Boulogne";2017;6;2017-06-28;"15:13:00";"FLORTOT";60608018;179;0;0;0
0;0;11;"Point 1 Boulogne";2017;7;2017-07-11;"14:30:00";"FLORTOT";60605416;192;0;0;0
0;0;11;"Point 1 Boulogne";2017;7;2017-07-25;"14:50:00";"FLORTOT";60608247;206;0;0;0
0;0;11;"Point 1 Boulogne";2017;8;2017-08-08;"15:10:00";"FLORTOT";60609264;220;0;0;0
0;0;11;"Point 1 Boulogne";2017;8;2017-08-23;"14:30:00";"FLORTOT";60609890;235;0;0;0
0;0;11;"Point 1 Boulogne";2017;9;2017-09-07;"14:57:00";"FLORTOT";60610621;250;0;0;0
0;0;11;"Point 1 Boulogne";2017;9;2017-09-22;"14:18:00";"FLORTOT";60611754;265;0;0;0
0;0;11;"Point 1 Boulogne";2017;10;2017-10-04;"12:26:00";"FLORTOT";60612509;277;0;0;0
0;0;11;"Point 1 Boulogne";2017;10;2017-10-16;"12:10:00";"FLORTOT";60627039;289;0;0;0
0;0;11;"Point 1 Boulogne";2017;11;2017-11-08;"14:30:00";"FLORTOT";60627904;312;0;0;0
0;0;11;"Point 1 Boulogne";2017;11;2017-11-29;"08:45:00";"FLORTOT";60629189;333;0;0;0
0;0;11;"Point 1 Boulogne";2017;12;2017-12-05;"13:54:00";"FLORTOT";60629560;339;0;0;0
0;0;11;"Point 1 Boulogne";2017;12;2017-12-22;"13:00:00";"FLORTOT";60630392;356;0;0;0
0;0;11;"Point 1 Boulogne";2018;1;2018-01-12;"09:10:00";"FLORTOT";60631488;12;0;0;0
0;0;11;"Point 1 Boulogne";2018;1;2018-01-30;"09:30:00";"FLORTOT";60633624;30;0;0;0
0;0;11;"Point 1 Boulogne";2018;2;2018-02-12;"09:00:00";"FLORTOT";60640385;43;0;0;0
0;0;11;"Point 1 Boulogne";2018;2;2018-02-26;"10:40:00";"FLORTOT";60649206;57;0;0;0
0;0;11;"Point 1 Boulogne";2018;3;2018-03-12;"10:20:00";"FLORTOT";60650494;71;0;0;0
0;0;11;"Point 1 Boulogne";2018;3;2018-03-21;"13:30:00";"FLORTOT";60651224;80;0;0;0
0;0;11;"Point 1 Boulogne";2018;4;2018-04-05;"16:04:00";"FLORTOT";60652362;95;0;0;0
0;0;11;"Point 1 Boulogne";2018;4;2018-04-17;"13:05:00";"FLORTOT";60653202;107;0;0;0
0;0;11;"Point 1 Boulogne";2018;5;2018-05-04;"14:05:00";"FLORTOT";60654680;124;0;0;0
0;0;11;"Point 1 Boulogne";2018;5;2018-05-25;"09:10:00";"FLORTOT";60663682;145;0;0;0
0;0;11;"Point 1 Boulogne";2018;6;2018-06-12;"12:00:00";"FLORTOT";60664424;163;0;0;0
0;0;11;"Point 1 Boulogne";2018;6;2018-06-19;"15:39:00";"FLORTOT";60664694;170;0;0;0
0;0;11;"Point 1 Boulogne";2018;6;2018-06-25;"11:39:00";"FLORTOT";60665169;176;0;0;0
0;0;11;"Point 1 Boulogne";2018;7;2018-07-02;"14:32:00";"FLORTOT";60665741;183;0;0;0
0;0;11;"Point 1 Boulogne";2018;7;2018-07-10;"09:42:00";"FLORTOT";60666143;191;0;0;0
0;0;11;"Point 1 Boulogne";2018;7;2018-07-24;"11:35:00";"FLORTOT";60667452;205;0;0;0
0;0;11;"Point 1 Boulogne";2018;8;2018-08-10;"10:00:00";"FLORTOT";60668528;222;0;0;0
0;0;11;"Point 1 Boulogne";2018;8;2018-08-28;"12:27:00";"FLORTOT";60669490;240;0;0;0
0;0;11;"Point 1 Boulogne";2018;9;2018-09-25;"13:20:00";"FLORTOT";60672998;268;0;0;0
0;0;11;"Point 1 Boulogne";2018;10;2018-10-12;"12:57:00";"FLORTOT";60674561;285;0;0;0
0;0;11;"Point 1 Boulogne";2018;10;2018-10-25;"13:10:00";"FLORTOT";60676412;298;0;0;0
0;0;11;"Point 1 Boulogne";2018;11;2018-11-14;"14:30:00";"FLORTOT";60677747;318;0;0;0
0;0;11;"Point 1 Boulogne";2018;11;2018-11-26;"12:27:00";"FLORTOT";60678214;330;0;0;0
0;0;11;"Point 1 Boulogne";2018;12;2018-12-04;"08:50:00";"FLORTOT";60679092;338;0;0;0
0;0;11;"Point 1 Boulogne";2019;1;2019-01-11;"15:00:00";"FLORTOT";60683225;11;0;0;0
0;0;11;"Point 1 Boulogne";2019;1;2019-01-24;"12:22:00";"FLORTOT";60685157;24;0;0;0
0;0;11;"Point 1 Boulogne";2019;2;2019-02-12;"16:35:00";"FLORTOT";60693860;43;0;0;0
0;0;11;"Point 1 Boulogne";2019;2;2019-02-27;"16:20:00";"FLORTOT";60694859;58;0;0;0
0;0;11;"Point 1 Boulogne";2019;3;2019-03-21;"11:25:00";"FLORTOT";60696816;80;0;0;0
100;0;11;"Point 1 Boulogne";2019;4;2019-04-09;"14:42:00";"FLORTOT";60699781;99;100;2,00432137378264;1
0;0;11;"Point 1 Boulogne";2019;4;2019-04-24;"15:23:00";"FLORTOT";60700340;114;0;0;0
0;0;11;"Point 1 Boulogne";2019;5;2019-05-10;"16:22:00";"FLORTOT";60701684;130;0;0;0
0;0;11;"Point 1 Boulogne";2019;5;2019-05-14;"09:37:00";"FLORTOT";60702631;134;0;0;0
0;0;11;"Point 1 Boulogne";2019;5;2019-05-21;"14:32:00";"FLORTOT";60702925;141;0;0;0
0;0;11;"Point 1 Boulogne";2019;5;2019-05-29;"09:52:00";"FLORTOT";60703267;149;0;0;0
0;0;11;"Point 1 Boulogne";2019;6;2019-06-21;"15:00:00";"FLORTOT";60707264;172;0;0;0
0;0;11;"Point 1 Boulogne";2019;7;2019-07-03;"13:42:00";"FLORTOT";60707822;184;0;0;0
0;0;11;"Point 1 Boulogne";2019;7;2019-07-18;"12:30:00";"FLORTOT";60710085;199;0;0;0
0;0;11;"Point 1 Boulogne";2019;9;2019-09-05;"15:18:00";"FLORTOT";60718666;248;0;0;0
0;0;11;"Point 1 Boulogne";2019;9;2019-09-18;"14:22:00";"FLORTOT";60719811;261;0;0;0
0;0;11;"Point 1 Boulogne";2019;10;2019-10-03;"15:22:00";"FLORTOT";60720645;276;0;0;0
0;0;11;"Point 1 Boulogne";2019;10;2019-10-31;"12:58:00";"FLORTOT";60726967;304;0;0;0
0;0;11;"Point 1 Boulogne";2019;11;2019-11-19;"16:24:00";"FLORTOT";60727903;323;0;0;0
0;0;11;"Point 1 Boulogne";2019;11;2019-11-29;"11:35:00";"FLORTOT";60737802;333;0;0;0
0;0;11;"Point 1 Boulogne";2019;12;2019-12-16;"00:00:00";"FLORTOT";60739126;350;0;0;0
0;0;11;"Point 1 Boulogne";2020;2;2020-02-05;"10:18:00";"FLORTOT";60741795;36;0;0;0
0;0;11;"Point 1 Boulogne";2020;5;2020-05-26;"14:25:00";"FLORTOT";60750251;147;0;0;0
0;0;11;"Point 1 Boulogne";2020;6;2020-06-09;"14:30:00";"FLORTOT";60751404;161;0;0;0
0;0;11;"Point 1 Boulogne";2020;6;2020-06-24;"15:12:00";"FLORTOT";60752263;176;0;0;0
0;0;11;"Point 1 Boulogne";2020;7;2020-07-10;"13:51:00";"FLORTOT";60753522;192;0;0;0
0;0;11;"Point 1 Boulogne";2020;7;2020-07-20;"13:11:00";"FLORTOT";60753569;202;0;0;0
0;0;11;"Point 1 Boulogne";2020;8;2020-08-04;"12:46:00";"FLORTOT";60754647;217;0;0;0
0;0;11;"Point 1 Boulogne";2020;8;2020-08-18;"10:51:00";"FLORTOT";60755244;231;0;0;0
0;0;11;"Point 1 Boulogne";2020;9;2020-09-04;"13:30:00";"FLORTOT";60756569;248;0;0;0
0;0;11;"Point 1 Boulogne";2020;9;2020-09-15;"11:10:00";"FLORTOT";60756829;259;0;0;0
0;0;11;"Point 1 Boulogne";2020;10;2020-10-09;"16:21:00";"FLORTOT";60759054;283;0;0;0
0;0;11;"Point 1 Boulogne";2020;10;2020-10-22;"15:20:00";"FLORTOT";60760085;296;0;0;0
0;0;11;"Point 1 Boulogne";2020;11;2020-11-06;"14:34:00";"FLORTOT";60760993;311;0;0;0
0;0;11;"Point 1 Boulogne";2020;11;2020-11-20;"15:36:00";"FLORTOT";60761638;325;0;0;0
0;0;11;"Point 1 Boulogne";2020;12;2020-12-03;"12:50:00";"FLORTOT";60762429;338;0;0;0
0;0;11;"Point 1 Boulogne";2021;1;2021-01-11;"09:30:00";"FLORTOT";60765030;11;0;0;0
0;0;11;"Point 1 Boulogne";2021;2;2021-02-11;"10:54:00";"FLORTOT";60768945;42;0;0;0
0;0;11;"Point 1 Boulogne";2021;2;2021-02-25;"10:40:00";"FLORTOT";60769973;56;0;0;0
0;0;11;"Point 1 Boulogne";2021;3;2021-03-16;"15:02:00";"FLORTOT";60771864;75;0;0;0
0;0;11;"Point 1 Boulogne";2021;3;2021-03-31;"15:22:00";"FLORTOT";60773415;90;0;0;0
0;0;11;"Point 1 Boulogne";2021;4;2021-04-07;"08:49:00";"FLORTOT";60773701;97;0;0;0
0;0;11;"Point 1 Boulogne";2021;4;2021-04-14;"13:36:00";"FLORTOT";60774708;104;0;0;0
0;0;11;"Point 1 Boulogne";2021;4;2021-04-27;"12:37:00";"FLORTOT";60775601;117;0;0;0
0;0;11;"Point 1 Boulogne";2021;5;2021-05-11;"14:01:00";"FLORTOT";60776754;131;0;0;0
0;0;11;"Point 1 Boulogne";2021;5;2021-05-27;"13:27:00";"FLORTOT";60777641;147;0;0;0
0;0;11;"Point 1 Boulogne";2021;6;2021-06-09;"14:20:00";"FLORTOT";60778577;160;0;0;0
200;0;11;"Point 1 Boulogne";2021;6;2021-06-29;"16:30:00";"FLORTOT";60781361;180;200;2,30319605742049;2
0;0;11;"Point 1 Boulogne";2021;7;2021-07-13;"15:48:00";"FLORTOT";60781961;194;0;0;0
