"Dinophysis";"Dinophysis + phalacroma";"Dinophysis acuminata";"Dinophysis caudata";"Dinophysis tripos";"Dinophysis acuta";"Dinophysis sacculus";"Dinophysis fortii";"Dinophysis hastata + odiosa";"Code.Region";"Code_point_Libelle";"Year";"Month";"Date";"Heure";"Code.parametre";"Longitude";"Latitude";"ID.interne.passage";"Day";"Dinophysis_genus";"log_c";"true_count"
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;7;2012-07-16;"14:30:00";"FLORTOT";-2,538268;47,457596;60262329;198;500;2,69983772586725;5
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;8;2012-08-06;"10:15:00";"FLORTOT";-2,538268;47,457596;60275228;219;500;2,69983772586725;5
800;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;8;2012-08-20;"09:00:00";"FLORTOT";-2,538268;47,457596;60275328;233;800;2,90363251608424;8
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;9;2012-09-10;"13:05:00";"FLORTOT";-2,538268;47,457596;60282048;254;0;0;0
200;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;10;2012-10-08;"10:55:00";"FLORTOT";-2,538268;47,457596;60289368;282;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;10;2012-10-23;"12:10:00";"FLORTOT";-2,538268;47,457596;60290109;297;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;11;2012-11-06;"10:00:00";"FLORTOT";-2,538268;47,457596;60293731;311;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;11;2012-11-19;"09:50:00";"FLORTOT";-2,538268;47,457596;60298888;324;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;12;2012-12-06;"09:45:00";"FLORTOT";-2,538268;47,457596;60314528;341;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2012;12;2012-12-19;"09:50:00";"FLORTOT";-2,538268;47,457596;60323008;354;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;1;2013-01-07;"12:30:00";"FLORTOT";-2,538268;47,457596;60329510;7;0;0;0
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;1;2013-01-23;"14:35:00";"FLORTOT";-2,538268;47,457596;60333588;23;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;2;2013-02-18;"11:00:00";"FLORTOT";-2,538268;47,457596;60338633;49;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;3;2013-03-05;"09:45:00";"FLORTOT";-2,538268;47,457596;60342248;64;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;3;2013-03-18;"09:50:00";"FLORTOT";-2,538268;47,457596;60348794;77;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;4;2013-04-02;"10:00:00";"FLORTOT";-2,538268;47,457596;60350331;92;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;4;2013-04-15;"09:50:00";"FLORTOT";-2,538268;47,457596;60351509;105;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;5;2013-05-06;"14:00:00";"FLORTOT";-2,538268;47,457596;60356629;126;0;0;0
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;5;2013-05-21;"13:30:00";"FLORTOT";-2,538268;47,457596;60359808;141;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;6;2013-06-03;"13:15:00";"FLORTOT";-2,538268;47,457596;60367768;154;0;0;0
1900;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;6;2013-06-17;"11:45:00";"FLORTOT";-2,538268;47,457596;60375191;168;1900;3,27898211686544;19
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;7;2013-07-01;"11:30:00";"FLORTOT";-2,538268;47,457596;60380748;182;100;2,00432137378264;1
800;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;7;2013-07-15;"10:50:00";"FLORTOT";-2,538268;47,457596;60387870;196;800;2,90363251608424;8
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;8;2013-08-07;"07:20:00";"FLORTOT";-2,538268;47,457596;60395208;219;0;0;0
300;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;8;2013-08-26;"09:00:00";"FLORTOT";-2,538268;47,457596;60411208;238;300;2,47856649559384;3
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;9;2013-09-03;"14:35:00";"FLORTOT";-2,538268;47,457596;60411428;246;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;9;2013-09-16;"13:25:00";"FLORTOT";-2,538268;47,457596;60411468;259;0;0;0
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;10;2013-10-01;"14:00:00";"FLORTOT";-2,538268;47,457596;60413868;274;500;2,69983772586725;5
1100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;10;2013-10-15;"13:05:00";"FLORTOT";-2,538268;47,457596;60421848;288;1100;3,04178731897175;11
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;11;2013-11-12;"11:30:00";"FLORTOT";-2,538268;47,457596;60430508;316;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;11;2013-11-25;"10:30:00";"FLORTOT";-2,538268;47,457596;60436028;329;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2013;12;2013-12-10;"10:40:00";"FLORTOT";-2,538268;47,457596;60442128;344;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;1;2014-01-10;"11:10:00";"FLORTOT";-2,538268;47,457596;60451129;10;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;1;2014-01-21;"09:20:00";"FLORTOT";-2,538268;47,457596;60453288;21;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;2;2014-02-10;"14:50:00";"FLORTOT";-2,538268;47,457596;60460809;41;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;2;2014-02-24;"11:20:00";"FLORTOT";-2,538268;47,457596;60464148;55;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;3;2014-03-10;"11:15:00";"FLORTOT";-2,538268;47,457596;60468588;69;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;3;2014-03-21;"09:10:00";"FLORTOT";-2,538268;47,457596;60472468;80;0;0;0
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;4;2014-04-07;"10:20:00";"FLORTOT";-2,538268;47,457596;60475316;97;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;4;2014-04-23;"11:50:00";"FLORTOT";-2,538268;47,457596;60475869;113;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;5;2014-05-05;"11:00:00";"FLORTOT";-2,538268;47,457596;60476023;125;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;5;2014-05-19;"10:30:00";"FLORTOT";-2,538268;47,457596;60476666;139;0;0;0
300;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;6;2014-06-02;"10:05:00";"FLORTOT";-2,538268;47,457596;60476893;153;300;2,47856649559384;3
1800;0;0;0;100;0;0;0;0;22;"Ouest Loscolo";2014;6;2014-06-16;"09:45:00";"FLORTOT";-2,538268;47,457596;60477416;167;1900;3,27898211686544;19
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;7;2014-07-07;"12:20:00";"FLORTOT";-2,538268;47,457596;60484737;188;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;7;2014-07-21;"12:15:00";"FLORTOT";-2,538268;47,457596;60485222;202;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;8;2014-08-05;"11:50:00";"FLORTOT";-2,538268;47,457596;60486250;217;0;0;0
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;8;2014-08-18;"12:10:00";"FLORTOT";-2,538268;47,457596;60486259;230;500;2,69983772586725;5
200;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;9;2014-09-01;"10:45:00";"FLORTOT";-2,538268;47,457596;60486853;244;200;2,30319605742049;2
300;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;9;2014-09-15;"10:15:00";"FLORTOT";-2,538268;47,457596;60487110;258;300;2,47856649559384;3
1100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;9;2014-09-29;"08:55:00";"FLORTOT";-2,538268;47,457596;60490969;272;1100;3,04178731897175;11
400;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;10;2014-10-20;"14:15:00";"FLORTOT";-2,538268;47,457596;60492150;293;400;2,60314437262018;4
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;11;2014-11-05;"14:05:00";"FLORTOT";-2,538268;47,457596;60493138;309;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;11;2014-11-17;"11:45:00";"FLORTOT";-2,538268;47,457596;60493412;321;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;12;2014-12-01;"12:45:00";"FLORTOT";-2,538268;47,457596;60493950;335;0;0;0
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2014;12;2014-12-16;"11:45:00";"FLORTOT";-2,538268;47,457596;60496593;350;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;1;2015-01-27;"11:55:00";"FLORTOT";-2,538268;47,457596;60512215;27;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;2;2015-02-10;"09:45:00";"FLORTOT";-2,538268;47,457596;60512217;41;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;2;2015-02-26;"09:45:00";"FLORTOT";-2,538268;47,457596;60512303;57;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;3;2015-03-16;"12:20:00";"FLORTOT";-2,538268;47,457596;60515792;75;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;4;2015-04-01;"14:05:00";"FLORTOT";-2,538268;47,457596;60520926;91;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;4;2015-04-13;"11:30:00";"FLORTOT";-2,538268;47,457596;60521198;103;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;4;2015-04-28;"12:50:00";"FLORTOT";-2,538268;47,457596;60521908;118;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;5;2015-05-11;"11:45:00";"FLORTOT";-2,538268;47,457596;60522086;131;0;0;0
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;5;2015-05-26;"12:00:00";"FLORTOT";-2,538268;47,457596;60522615;146;500;2,69983772586725;5
0;0;0;0;0;0;100;0;0;22;"Ouest Loscolo";2015;6;2015-06-08;"10:15:00";"FLORTOT";-2,538268;47,457596;60523114;159;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;6;2015-06-22;"11:40:00";"FLORTOT";-2,538268;47,457596;60523511;173;0;0;0
200;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;7;2015-07-07;"11:05:00";"FLORTOT";-2,538268;47,457596;60524084;188;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;7;2015-07-21;"07:50:00";"FLORTOT";-2,538268;47,457596;60524530;202;0;0;0
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;8;2015-08-10;"14:05:00";"FLORTOT";-2,538268;47,457596;60525465;222;500;2,69983772586725;5
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;8;2015-08-27;"14:35:00";"FLORTOT";-2,538268;47,457596;60526452;239;100;2,00432137378264;1
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;9;2015-09-09;"14:50:00";"FLORTOT";-2,538268;47,457596;60527216;252;500;2,69983772586725;5
1000;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;9;2015-09-21;"10:45:00";"FLORTOT";-2,538268;47,457596;60527673;264;1000;3,00043407747932;10
300;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;10;2015-10-08;"13:45:00";"FLORTOT";-2,538268;47,457596;60529737;281;300;2,47856649559384;3
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;10;2015-10-20;"10:40:00";"FLORTOT";-2,538268;47,457596;60533313;293;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;11;2015-11-03;"10:40:00";"FLORTOT";-2,538268;47,457596;60535254;307;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;11;2015-11-18;"10:20:00";"FLORTOT";-2,538268;47,457596;60535682;322;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2015;12;2015-12-03;"10:45:00";"FLORTOT";-2,538268;47,457596;60536426;337;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;1;2016-01-18;"10:50:00";"FLORTOT";-2,538268;47,457596;60539007;18;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;2;2016-02-03;"12:45:00";"FLORTOT";-2,538268;47,457596;60539457;34;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;2;2016-02-16;"09:50:00";"FLORTOT";-2,538268;47,457596;60539822;47;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;3;2016-03-01;"11:00:00";"FLORTOT";-2,538268;47,457596;60543436;61;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;3;2016-03-15;"09:50:00";"FLORTOT";-2,538268;47,457596;60543440;75;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;3;2016-03-30;"09:45:00";"FLORTOT";-2,538268;47,457596;60543638;90;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;4;2016-04-12;"09:30:00";"FLORTOT";-2,538268;47,457596;60547158;103;0;0;0
300;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;4;2016-04-26;"09:15:00";"FLORTOT";-2,538268;47,457596;60553534;117;300;2,47856649559384;3
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;5;2016-05-02;"12:35:00";"FLORTOT";-2,538268;47,457596;60553740;123;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;5;2016-05-17;"13:30:00";"FLORTOT";-2,538268;47,457596;60554353;138;0;0;0
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;5;2016-05-31;"13:00:00";"FLORTOT";-2,538268;47,457596;60555218;152;500;2,69983772586725;5
2700;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;6;2016-06-15;"12:45:00";"FLORTOT";-2,538268;47,457596;60555927;167;2700;3,43152458418745;27
4800;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;6;2016-06-27;"12:45:00";"FLORTOT";-2,538268;47,457596;60556577;179;4800;3,68133170596917;48
400;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;7;2016-07-12;"12:30:00";"FLORTOT";-2,538268;47,457596;60557361;194;400;2,60314437262018;4
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;7;2016-07-25;"10:35:00";"FLORTOT";-2,538268;47,457596;60557638;207;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;8;2016-08-08;"09:10:00";"FLORTOT";-2,538268;47,457596;60558479;221;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;8;2016-08-22;"09:40:00";"FLORTOT";-2,538268;47,457596;60558841;235;0;0;0
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;9;2016-09-05;"09:10:00";"FLORTOT";-2,538268;47,457596;60559612;249;100;2,00432137378264;1
600;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;9;2016-09-19;"09:20:00";"FLORTOT";-2,538268;47,457596;60560522;263;600;2,77887447200274;6
3400;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;10;2016-10-03;"09:00:00";"FLORTOT";-2,538268;47,457596;60561525;277;3400;3,53160663193272;34
400;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;10;2016-10-24;"11:55:00";"FLORTOT";-2,538268;47,457596;60562502;298;400;2,60314437262018;4
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;11;2016-11-07;"10:45:00";"FLORTOT";-2,538268;47,457596;60562865;312;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;11;2016-11-23;"11:40:00";"FLORTOT";-2,538268;47,457596;60563484;328;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;12;2016-12-06;"09:45:00";"FLORTOT";-2,538268;47,457596;60564099;341;0;0;0
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2016;12;2016-12-20;"10:40:00";"FLORTOT";-2,538268;47,457596;60564782;355;100;2,00432137378264;1
0;0;0;0;0;100;0;0;0;22;"Ouest Loscolo";2017;1;2017-01-10;"14:30:00";"FLORTOT";-2,538268;47,457596;60566162;10;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;1;2017-01-24;"13:15:00";"FLORTOT";-2,538268;47,457596;60566332;24;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;2;2017-02-06;"12:10:00";"FLORTOT";-2,538268;47,457596;60566734;37;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;2;2017-02-21;"12:45:00";"FLORTOT";-2,538268;47,457596;60580770;52;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;3;2017-03-07;"12:45:00";"FLORTOT";-2,538268;47,457596;60581351;66;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;3;2017-03-20;"09:30:00";"FLORTOT";-2,538268;47,457596;60581813;79;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;4;2017-04-03;"11:00:00";"FLORTOT";-2,538268;47,457596;60589029;93;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;4;2017-04-18;"10:35:00";"FLORTOT";-2,538268;47,457596;60597067;108;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;5;2017-05-02;"10:50:00";"FLORTOT";-2,538268;47,457596;60597085;122;0;0;0
400;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;5;2017-05-15;"10:10:00";"FLORTOT";-2,538268;47,457596;60602987;135;400;2,60314437262018;4
0;0;400;0;0;0;0;0;0;22;"Ouest Loscolo";2017;5;2017-05-29;"09:45:00";"FLORTOT";-2,538268;47,457596;60603056;149;400;2,60314437262018;4
200;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;6;2017-06-19;"12:45:00";"FLORTOT";-2,538268;47,457596;60605002;170;200;2,30319605742049;2
0;0;0;0;0;2300;0;0;0;22;"Ouest Loscolo";2017;7;2017-07-03;"12:40:00";"FLORTOT";-2,538268;47,457596;60607893;184;2300;3,36191661866864;23
900;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;7;2017-07-17;"11:15:00";"FLORTOT";-2,538268;47,457596;60608064;198;900;2,95472479097906;9
300;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;8;2017-08-18;"14:30:00";"FLORTOT";-2,538268;47,457596;60610401;230;300;2,47856649559384;3
0;0;0;200;0;0;0;0;0;22;"Ouest Loscolo";2017;8;2017-08-28;"10:30:00";"FLORTOT";-2,538268;47,457596;60610546;240;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;9;2017-09-15;"12:35:00";"FLORTOT";-2,538268;47,457596;60612007;258;0;0;0
0;0;600;300;0;0;0;0;0;22;"Ouest Loscolo";2017;9;2017-09-25;"09:30:00";"FLORTOT";-2,538268;47,457596;60612034;268;900;2,95472479097906;9
100;0;5500;700;300;300;0;0;0;22;"Ouest Loscolo";2017;10;2017-10-09;"09:30:00";"FLORTOT";-2,538268;47,457596;60628318;282;6900;3,838912027406;69
6100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;10;2017-10-24;"09:40:00";"FLORTOT";-2,538268;47,457596;60628519;297;6100;3,78540102499239;61
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;11;2017-11-13;"12:50:00";"FLORTOT";-2,538268;47,457596;60628846;317;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;11;2017-11-28;"12:05:00";"FLORTOT";-2,538268;47,457596;60629327;332;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;12;2017-12-12;"12:15:00";"FLORTOT";-2,538268;47,457596;60629916;346;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2017;12;2017-12-28;"11:50:00";"FLORTOT";-2,538268;47,457596;60631198;362;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;1;2018-01-09;"10:15:00";"FLORTOT";-2,538268;47,457596;60633675;9;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;1;2018-01-23;"08:50:00";"FLORTOT";-2,538268;47,457596;60633676;23;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;2;2018-02-06;"10:20:00";"FLORTOT";-2,538268;47,457596;60640404;37;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;2;2018-02-22;"10:10:00";"FLORTOT";-2,538268;47,457596;60649112;53;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;3;2018-03-13;"13:40:00";"FLORTOT";-2,538268;47,457596;60652888;72;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;3;2018-03-26;"13:10:00";"FLORTOT";-2,538268;47,457596;60653003;85;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;4;2018-04-09;"12:15:00";"FLORTOT";-2,538268;47,457596;60653004;99;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;4;2018-04-23;"12:30:00";"FLORTOT";-2,538268;47,457596;60654287;113;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;5;2018-05-07;"11:45:00";"FLORTOT";-2,538268;47,457596;60655468;127;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;5;2018-05-22;"11:05:00";"FLORTOT";-2,538268;47,457596;60663640;142;0;0;0
0;0;500;0;0;0;0;0;0;22;"Ouest Loscolo";2018;6;2018-06-04;"10:00:00";"FLORTOT";-2,538268;47,457596;60664625;155;500;2,69983772586725;5
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;6;2018-06-19;"10:40:00";"FLORTOT";-2,538268;47,457596;60664982;170;500;2,69983772586725;5
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;7;2018-07-03;"09:55:00";"FLORTOT";-2,538268;47,457596;60666396;184;0;0;0
800;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;7;2018-07-17;"10:30:00";"FLORTOT";-2,538268;47,457596;60667562;198;800;2,90363251608424;8
0;0;600;0;0;100;0;0;0;22;"Ouest Loscolo";2018;7;2018-07-31;"09:55:00";"FLORTOT";-2,538268;47,457596;60669329;212;700;2,84571801796666;7
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;8;2018-08-06;"11:45:00";"FLORTOT";-2,538268;47,457596;60669521;218;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;8;2018-08-20;"14:00:00";"FLORTOT";-2,538268;47,457596;60669550;232;0;0;0
0;0;1900;0;0;0;0;0;0;22;"Ouest Loscolo";2018;9;2018-09-03;"12:00:00";"FLORTOT";-2,538268;47,457596;60670558;246;1900;3,27898211686544;19
0;0;600;0;100;0;0;0;0;22;"Ouest Loscolo";2018;9;2018-09-17;"11:45:00";"FLORTOT";-2,538268;47,457596;60672342;260;700;2,84571801796666;7
900;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;10;2018-10-01;"10:55:00";"FLORTOT";-2,538268;47,457596;60673508;274;900;2,95472479097906;9
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;10;2018-10-15;"10:05:00";"FLORTOT";-2,538268;47,457596;60674786;288;0;0;0
0;0;400;0;0;0;0;0;0;22;"Ouest Loscolo";2018;11;2018-11-05;"13:10:00";"FLORTOT";-2,538268;47,457596;60677803;309;400;2,60314437262018;4
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;11;2018-11-20;"12:25:00";"FLORTOT";-2,538268;47,457596;60678186;324;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2018;12;2018-12-17;"12:10:00";"FLORTOT";-2,538268;47,457596;60681619;351;0;0;0
200;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;1;2019-01-15;"11:20:00";"FLORTOT";-2,538268;47,457596;60691233;15;200;2,30319605742049;2
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;1;2019-01-29;"10:05:00";"FLORTOT";-2,538268;47,457596;60693976;29;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;2;2019-02-12;"10:30:00";"FLORTOT";-2,538268;47,457596;60694026;43;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;2;2019-02-27;"11:00:00";"FLORTOT";-2,538268;47,457596;60695306;58;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;3;2019-03-27;"09:00:00";"FLORTOT";-2,538268;47,457596;60698176;86;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;4;2019-04-10;"09:30:00";"FLORTOT";-2,538268;47,457596;60700029;100;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;4;2019-04-24;"08:50:00";"FLORTOT";-2,538268;47,457596;60700518;114;0;0;0
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;5;2019-05-13;"14:00:00";"FLORTOT";-2,538268;47,457596;60703834;133;0;0;0
500;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;5;2019-05-27;"11:25:00";"FLORTOT";-2,538268;47,457596;60703837;147;500;2,69983772586725;5
0;0;1500;0;0;0;0;0;0;22;"Ouest Loscolo";2019;6;2019-06-11;"12:05:00";"FLORTOT";-2,538268;47,457596;60704144;162;1500;3,17638069224327;15
900;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;6;2019-06-24;"10:20:00";"FLORTOT";-2,538268;47,457596;60711117;175;900;2,95472479097906;9
100;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;7;2019-07-08;"10:45:00";"FLORTOT";-2,538268;47,457596;60718998;189;100;2,00432137378264;1
0;0;0;0;0;0;0;0;0;22;"Ouest Loscolo";2019;7;2019-07-22;"09:55:00";"FLORTOT";-2,538268;47,457596;60719075;203;0;0;0
