"Fortnight";"Year";"Code_point_Libelle";"latitude";"longitude";"ssr";"tcc";"u10";"v10"
15;2013;"Arcachon - Bouée 7";44,5;0;319785,86;0,389620485;0,662083725;0,0191552295
15;2013;"At so";50,25;1,5;394780,4;0,4125555;-1,44589415;-1,18744275
15;2013;"Auger";45,75;0;307506,24;0,461218;-0,26125709;-0,9431578
15;2013;"Cabourg";49,25;0;363122,405;0,471518175;-0,600731;-1,40348655
15;2013;"Le Cornard";46;0;298289,345;0,52242383;-0,37394553;-0,9127987
15;2013;"Loguivy";48,75;0;330519,815;0,522011815;-0,548612595;-0,56331597
15;2013;"Men er Roue";47,5;0;370049,37;0,62541011;-0,32605293;-0,057095548
15;2013;"Ouest Loscolo";47,5;0;370049,37;0,62541011;-0,32605293;-0,057095548
15;2013;"Point 1 Boulogne";50,75;1,5;410752,51;0,47621809;-1,61633545;-0,804776755
15;2013;"Teychan bis";44,75;0;325968,63;0,38423391;0,3676852;-0,50824598
15;2013;"les Hébihens";48,75;0;330519,815;0,522011815;-0,548612595;-0,56331597
15;2014;"Antifer ponton pétrolier";49,75;0,25;397438,7;0,38955945;0,36347627;-2,7552761
15;2014;"Arcachon - Bouée 7";44,5;0;275329,405;0,4649871;1,295187;-0,660251
15;2014;"At so";50,25;1,5;374411,575;0,563105615;0,79892945;-2,3395376
15;2014;"Auger";45,75;0;352693,765;0,401187185;0,235319285;-1,5461699
15;2014;"Cabourg";49,25;0;369743,535;0,42734195;0,42849024;-1,90350705
15;2014;"Le Cornard";46;0;362656,08;0,406497495;0,0954691375;-1,6565386
15;2014;"Loguivy";48,75;0;310453,64;0,50220503;0,35225085;-1,9891294
15;2014;"Men er Roue";47,5;0;310425,17;0,53635575;0,373298525;-1,8060064
15;2014;"Ouest Loscolo";47,5;0;310425,17;0,53635575;0,373298525;-1,8060064
15;2014;"Point 1 Boulogne";50,75;1,5;375379,34;0,5779836;-0,59957205;-2,81664695
15;2014;"Teychan bis";44,75;0;300320,57;0,427784475;1,04448575;-0,96809545
15;2014;"les Hébihens";48,75;0;310453,64;0,50220503;0,35225085;-1,9891294
15;2015;"Antifer ponton pétrolier";49,75;0,25;335184,485;0,791585935;3,94489205;0,53137385
15;2015;"Arcachon - Bouée 7";44,5;0;305135,06;0,606915595;1,54218915;-1,173012
15;2015;"At so";50,25;1,5;302959,67;0,7149375;4,31425985;1,0642815
15;2015;"Auger";45,75;0;264440,725;0,62527275;1,90171385;-0,459405675
15;2015;"Cabourg";49,25;0;280451,61;0,86129127;2,68085695;0,63805747
15;2015;"Le Cornard";46;0;259132,76;0,646987;2,04832125;-0,1786593
15;2015;"Loguivy";48,75;0;256696,32;0,884867165;2,342054;1,00404865
15;2015;"Men er Roue";47,5;0;262642,4;0,832305865;2,6150648;0,866227685
15;2015;"Ouest Loscolo";47,5;0;262642,4;0,832305865;2,6150648;0,866227685
15;2015;"Point 1 Boulogne";50,75;1,5;306324,28;0,623716295;4,68777175;2,36184025
15;2015;"Teychan bis";44,75;0;327556,115;0,55175257;1,552032;-1,03212835
15;2015;"les Hébihens";48,75;0;256696,32;0,884867165;2,342054;1,00404865
15;2016;"Antifer ponton pétrolier";49,75;0,25;449879,48;0,508812325;3,865924;-0,425897075
15;2016;"Arcachon - Bouée 7";44,5;0;363501,025;0,0996139345;1,1237223;-1,3310751
15;2016;"At so";50,25;1,5;394295,58;0,5160759;3,93358515;0,356778985
15;2016;"Auger";45,75;0;372665,39;0,096501;0,79861878;-1,2473283
15;2016;"Cabourg";49,25;0;408383,67;0,613889185;1,88009695;-0,488707155
15;2016;"Le Cornard";46;0;356357,375;0,092426715;0,72655693;-1,1756089
15;2016;"Loguivy";48,75;0;345855,34;0,472983075;1,1440757;-0,9172412
15;2016;"Men er Roue";47,5;0;346253,795;0,16417683;0,454262075;-1,14709945
15;2016;"Ouest Loscolo";47,5;0;346253,795;0,16417683;0,454262075;-1,14709945
15;2016;"Point 1 Boulogne";50,75;1,5;412339,715;0,654571;3,9588892;2,0646788
15;2016;"Teychan bis";44,75;0;366830,935;0,082218115;1,24749275;-1,35156635
15;2016;"les Hébihens";48,75;0;345855,34;0,472983075;1,1440757;-0,9172412
15;2017;"Antifer ponton pétrolier";49,75;0,25;321860,83;0,839424425;3,6339024;1,5335698
15;2017;"Arcachon - Bouée 7";44,5;0;301445,75;0,77805075;1,7742059;-0,57070503
15;2017;"At so";50,25;1,5;277740,64;0,85027391;3,279559;1,57722075
15;2017;"Auger";45,75;0;256622,57;0,69476448;2,13341025;1,0353474
15;2017;"Cabourg";49,25;0;267392,52;0,926250905;2,3696394;1,4889154
15;2017;"Le Cornard";46;0;259828,245;0,675919035;2,34922445;1,23503775
15;2017;"Loguivy";48,75;0;258450,36;0,93186637;2,16840705;1,5907676
15;2017;"Men er Roue";47,5;0;270738,785;0,72738925;2,85036075;1,6690382
15;2017;"Ouest Loscolo";47,5;0;270738,785;0,72738925;2,85036075;1,6690382
15;2017;"Point 1 Boulogne";50,75;1,5;314324,69;0,8700807;3,39184045;2,89076195
15;2017;"Teychan bis";44,75;0;289129,22;0,74304551;1,93217805;-0,405634345
15;2017;"les Hébihens";48,75;0;258450,36;0,93186637;2,16840705;1,5907676
15;2018;"Antifer ponton pétrolier";49,75;0,25;349960,45;0,44696565;1,78010405;-1,05082965
15;2018;"Arcachon - Bouée 7";44,5;0;301832,93;0,330840945;1,01527025;-1,2536632
15;2018;"At so";50,25;1,5;358994,7;0,45407657;2,0451603;-0,344065365
15;2018;"Auger";45,75;0;370625,99;0,35733143;1,46134045;-0,8474707
15;2018;"Cabourg";49,25;0;332582,59;0,56270888;0,75120865;-0,88688135
15;2018;"Le Cornard";46;0;368250,02;0,42918834;1,60605215;-0,719780215
15;2018;"Loguivy";48,75;0;283598,64;0,63593915;0,36729984;-0,79071939
15;2018;"Men er Roue";47,5;0;349794,685;0,47218959;1,2226406;-0,507488185
15;2018;"Ouest Loscolo";47,5;0;349794,685;0,47218959;1,2226406;-0,507488185
15;2018;"Point 1 Boulogne";50,75;1,5;363580,925;0,37234676;1,6005819;0,93704349
15;2018;"Teychan bis";44,75;0;316033,61;0,31277372;1,02571335;-1,3067361
15;2018;"les Hébihens";48,75;0;283598,64;0,63593915;0,36729984;-0,79071939
15;2019;"Antifer ponton pétrolier";49,75;0,25;397216,25;0,72195688;2,51459185;0,268519415
15;2019;"Arcachon - Bouée 7";44,5;0;287383,185;0,488547765;0,64636835;-1,0297275
15;2019;"At so";50,25;1,5;378215,47;0,64196665;2,8995316;0,83209945
15;2019;"Auger";45,75;0;316041,48;0,43927486;1,15058535;-0,53046905
15;2019;"Cabourg";49,25;0;378729,77;0,6454916;1,16233235;-0,0045193495
15;2019;"Le Cornard";46;0;323584,66;0,324996575;1,3335673;-0,44033123
15;2019;"Loguivy";48,75;0;318384,455;0,4948194;1,0941095;0,37966019
15;2019;"Men er Roue";47,5;0;372958,11;0,360734285;1,4691095;0,00773239035
15;2019;"Ouest Loscolo";47,5;0;372958,11;0,360734285;1,4691095;0,00773239035
15;2019;"Point 1 Boulogne";50,75;1,5;396416,21;0,59048113;3,4507368;1,84811865
15;2019;"Teychan bis";44,75;0;306441,11;0,494361625;0,59757319;-1,132117
15;2019;"les Hébihens";48,75;0;318384,455;0,4948194;1,0941095;0,37966019
15;2020;"Antifer ponton pétrolier";49,75;0,25;398704,985;0,617795625;3,8745924;-0,40652205
15;2020;"Arcachon - Bouée 7";44,5;0;299185,97;0,44231151;1,53428575;-0,97047605
15;2020;"At so";50,25;1,5;387383,66;0,661391975;3,6552453;0,136110405
15;2020;"Auger";45,75;0;334064,8;0,150046545;0,479244275;-1,2396601
15;2020;"Cabourg";49,25;0;375433,35;0,735843015;1,88098105;-0,79883785
15;2020;"Le Cornard";46;0;330291,03;0,086918045;0,29660609;-1,32014875
15;2020;"Loguivy";48,75;0;315195,915;0,7598767;1,2723381;-1,10266935
15;2020;"Men er Roue";47,5;0;357622,3;0,37249936;1,1771669;-1,61012135
15;2020;"Ouest Loscolo";47,5;0;357622,3;0,37249936;1,1771669;-1,61012135
15;2020;"Point 1 Boulogne";50,75;1,5;387440,825;0,680252685;3,30945635;1,32851585
15;2020;"Teychan bis";44,75;0;306905,05;0,38896434;1,52703455;-1,0621585
15;2020;"les Hébihens";48,75;0;315195,915;0,7598767;1,2723381;-1,10266935
15;2021;"Antifer ponton pétrolier";49,75;0,25;420774,05;0,387835125;-1,4030174;-1,14828615
15;2021;"Arcachon - Bouée 7";44,5;0;353552,32;0,36421345;0,60760477;-1,07137635
15;2021;"At so";50,25;1,5;395502,08;0,36219919;-0,9330929;-0,444688215
15;2021;"Auger";45,75;0;309929,09;0,328246845;-1,1514558;-1,14828615
15;2021;"Cabourg";49,25;0;388893,35;0,386416;-1,0794475;-0,31199765
15;2021;"Le Cornard";46;0;324678,17;0,30891307;-1,4624009;-1,34816715
15;2021;"Loguivy";48,75;0;323259,98;0,45859338;-0,75774795;-0,306926685
15;2021;"Men er Roue";47,5;0;384695,55;0,335830805;-1,25666275;-0,958547115
15;2021;"Ouest Loscolo";47,5;0;384695,55;0,335830805;-1,25666275;-0,958547115
15;2021;"Point 1 Boulogne";50,75;1,5;429566,77;0,29279904;-1,39366565;-0,77683713
15;2021;"Teychan bis";44,75;0;362883,93;0,331008805;0,27141003;-1,2306895
15;2021;"les Hébihens";48,75;0;323259,98;0,45859338;-0,75774795;-0,306926685
15;2022;"Antifer ponton pétrolier";49,75;0,25;447122,285;0,55054705;-1,3992927;-0,857661085
15;2022;"Arcachon - Bouée 7";44,5;0;356344,2;0,223475195;0,94089335;-1,407182
15;2022;"At so";50,25;1,5;419589,34;0,62570005;-0,923339685;-0,503795805
15;2022;"Auger";45,75;0;365531,45;0,31683274;0,96945053;-0,458392475
15;2022;"Cabourg";49,25;0;392805,2;0,67492715;-0,510012015;0,111723795
15;2022;"Le Cornard";46;0;367317,075;0,347336455;0,917346215;-0,333884315
15;2022;"Loguivy";48,75;0;339899,33;0,649672685;-0,27654451;0,23108311
15;2022;"Men er Roue";47,5;0;378203,515;0,5501961;-0,25900939;-0,27724716
15;2022;"Ouest Loscolo";47,5;0;378203,515;0,5501961;-0,25900939;-0,27724716
15;2022;"Point 1 Boulogne";50,75;1,5;430850,2;0,57519115;-2,1588136;-0,0071674445
15;2022;"Teychan bis";44,75;0;362795,435;0,203820975;1,0020157;-1,28969495
15;2022;"les Hébihens";48,75;0;339899,33;0,649672685;-0,27654451;0,23108311
16;2007;"Antifer ponton pétrolier";49,75;0,25;340570,125;0,413135365;0,49349768;-1,5496243
16;2007;"Arcachon - Bouée 7";44,5;0;258125,235;0,24277845;0,790153295;-1,12009795
16;2007;"At so";50,25;1,5;284767,01;0,491363115;0,84440728;-0,797695605
16;2007;"Auger";45,75;0;286598,335;0,29473701;-0,0435776835;-1,2107414
16;2007;"Cabourg";49,25;0;315832,985;0,452687965;0,61657073;-0,81036315
16;2007;"Le Cornard";46;0;286769,235;0,26426381;-0,156825605;-1,23546235
16;2007;"Loguivy";48,75;0;255220,77;0,56829385;0,52614042;-0,83941221
16;2007;"Men er Roue";47,5;0;269458,8;0,56978925;0,162479715;-1,15202915
16;2007;"Ouest Loscolo";47,5;0;269458,8;0,56978925;0,162479715;-1,15202915
16;2007;"Point 1 Boulogne";50,75;1,5;298066,315;0,383257285;0,764840585;-0,342418205
16;2007;"Teychan bis";44,75;0;270533,795;0,257381765;0,74278173;-1,26121335
16;2007;"les Hébihens";48,75;0;255220,77;0,56829385;0,52614042;-0,83941221
16;2008;"Antifer ponton pétrolier";49,75;0,25;236049,245;0,750659985;3,609422;1,64861745
16;2008;"Arcachon - Bouée 7";44,5;0;215330,375;0,621518925;0,94299655;-0,57612375
16;2008;"At so";50,25;1,5;226315,35;0,768299975;3,00145045;1,6838725
16;2008;"Auger";45,75;0;235178,47;0,6591641;1,61106075;0,58868385
16;2008;"Cabourg";49,25;0;211361,69;0,845223;2,31590015;1,7397546
16;2008;"Le Cornard";46;0;234273,54;0,645155865;1,82922565;0,83536615
16;2008;"Loguivy";48,75;0;200272,72;0,91735462;2,02876055;2,0055791
16;2008;"Men er Roue";47,5;0;207538,915;0,82991776;2,53845645;1,7683948
16;2008;"Ouest Loscolo";47,5;0;207538,915;0,82991776;2,53845645;1,7683948
16;2008;"Point 1 Boulogne";50,75;1,5;255133,955;0,756306;3,9105004;2,9874045
16;2008;"Teychan bis";44,75;0;196754,43;0,60361955;0,857435555;-0,550897665
16;2008;"les Hébihens";48,75;0;200272,72;0,91735462;2,02876055;2,0055791
16;2009;"Antifer ponton pétrolier";49,75;0,25;286348,77;0,6452169;2,17132165;-0,486481385
16;2009;"Arcachon - Bouée 7";44,5;0;198784,855;0,52889386;0,57757993;-1,3697992
16;2009;"At so";50,25;1,5;278507,93;0,69835045;1,5388464;0,6805882
16;2009;"Auger";45,75;0;253278,635;0,5352876;0,56698188;-1,19679135
16;2009;"Cabourg";49,25;0;258159,905;0,8004822;1,52938385;-0,38142449
16;2009;"Le Cornard";46;0;252145,015;0,579173825;0,7027376;-1,04364875
16;2009;"Loguivy";48,75;0;238180,095;0,85031967;1,0171458;-0,57585813
16;2009;"Men er Roue";47,5;0;235335,365;0,7713671;1,11959335;-0,4651048
16;2009;"Ouest Loscolo";47,5;0;235335,365;0,7713671;1,11959335;-0,4651048
16;2009;"Point 1 Boulogne";50,75;1,5;292328,28;0,579936835;1,571776;1,4033909
16;2009;"Teychan bis";44,75;0;194771,86;0,52130985;0,52458978;-1,4576043
16;2009;"les Hébihens";48,75;0;238180,095;0,85031967;1,0171458;-0,57585813
16;2010;"Antifer ponton pétrolier";49,75;0,25;257264,33;0,6913311;3,9869325;-0,41716024
16;2010;"Arcachon - Bouée 7";44,5;0;228492,68;0,402591065;1,4539406;-1,32999475
16;2010;"At so";50,25;1,5;247326,075;0,774968325;3,72461615;0,5983223
16;2010;"Auger";45,75;0;295914,24;0,32052554;1,8130885;-0,79565045
16;2010;"Cabourg";49,25;0;239705,8;0,7852532;2,4562514;-0,216895395
16;2010;"Le Cornard";46;0;284150,03;0,290403305;1,92938885;-0,809009775
16;2010;"Loguivy";48,75;0;203806,425;0,792669355;2,02417125;-0,41900681
16;2010;"Men er Roue";47,5;0;223393,165;0,54477897;2,0646457;-1,16205025
16;2010;"Ouest Loscolo";47,5;0;223393,165;0,54477897;2,0646457;-1,16205025
16;2010;"Point 1 Boulogne";50,75;1,5;249615,065;0,7729846;3,9623404;1,84371555
16;2010;"Teychan bis";44,75;0;235823,22;0,328170535;1,46660365;-1,3587991
16;2010;"les Hébihens";48,75;0;203806,425;0,792669355;2,02417125;-0,41900681
16;2011;"Antifer ponton pétrolier";49,75;0,25;284887,3;0,6748966;3,68778755;0,42884569
16;2011;"Arcachon - Bouée 7";44,5;0;240421,655;0,466497795;0,7920326;-0,71030865
16;2011;"At so";50,25;1,5;268845,325;0,670425575;3,3134692;1,1612281
16;2011;"Auger";45,75;0;238954,445;0,60734288;1,31031965;-0,26310154
16;2011;"Cabourg";49,25;0;237408,915;0,72865579;1,56300935;0,606426595
16;2011;"Le Cornard";46;0;221146,49;0,580760825;1,549109;-0,13876332
16;2011;"Loguivy";48,75;0;216917,47;0,742053625;1,4046438;0,703781275
16;2011;"Men er Roue";47,5;0;211221,23;0,6710512;1,80527385;0,7533381
16;2011;"Ouest Loscolo";47,5;0;211221,23;0,6710512;1,80527385;0,7533381
16;2011;"Point 1 Boulogne";50,75;1,5;291480,34;0,69664138;3,01907825;1,8991704
16;2011;"Teychan bis";44,75;0;238091,375;0,470297415;0,932029695;-0,70940497
16;2011;"les Hébihens";48,75;0;216917,47;0,742053625;1,4046438;0,703781275
16;2012;"Antifer ponton pétrolier";49,75;0,25;326273,5;0,52658965;2,1928239;1,3382392
16;2012;"Arcachon - Bouée 7";44,5;0;277700,03;0,236140575;0,64077233;-1,12016645
16;2012;"At so";50,25;1,5;261325,815;0,5852166;1,9960577;1,8442126
16;2012;"Auger";45,75;0;320188,485;0,397631735;0,92889707;0,278091015
16;2012;"Cabourg";49,25;0;350764,57;0,596417075;1,5670461;1,5885351
16;2012;"Le Cornard";46;0;291094,765;0,411670465;1,08963055;0,48907685
16;2012;"Loguivy";48,75;0;248658,52;0,6115545;1,56407705;1,7518101
16;2012;"Men er Roue";47,5;0;234948,02;0,47125875;1,2248014;1,07936895
16;2012;"Ouest Loscolo";47,5;0;234948,02;0,47125875;1,2248014;1,07936895
16;2012;"Point 1 Boulogne";50,75;1,5;284768,345;0,54105565;2,8658763;2,8714774
16;2012;"Teychan bis";44,75;0;279933,61;0,227045915;0,5653964;-1,0233844
16;2012;"les Hébihens";48,75;0;248658,52;0,6115545;1,56407705;1,7518101
16;2013;"Antifer ponton pétrolier";49,75;0,25;270043,435;0,482382905;2,3777915;-0,293511465
16;2013;"Arcachon - Bouée 7";44,5;0;281315,39;0,21117605;0,7393412;-1,36451885
16;2013;"At so";50,25;1,5;288993,45;0,493980125;2,49937785;0,74343202
16;2013;"Auger";45,75;0;306063;0,233287045;1,09465625;-0,8579253
16;2013;"Cabourg";49,25;0;249829,48;0,572383375;1,43400185;0,41805975
16;2013;"Le Cornard";46;0;299630,06;0,19143028;1,2192324;-0,55529312
16;2013;"Loguivy";48,75;0;223497,04;0,5779531;1,58666505;0,9620758
16;2013;"Men er Roue";47,5;0;307275,25;0,320327165;1,44695775;0,453703065
16;2013;"Ouest Loscolo";47,5;0;307275,25;0,320327165;1,44695775;0,453703065
16;2013;"Point 1 Boulogne";50,75;1,5;291082,42;0,565516625;2,75351335;2,2674773
16;2013;"Teychan bis";44,75;0;283891,53;0,25057605;0,78570712;-1,3596264
16;2013;"les Hébihens";48,75;0;223497,04;0,5779531;1,58666505;0,9620758
16;2014;"Antifer ponton pétrolier";49,75;0,25;254712,315;0,5976531;2,7390525;0,73109272
16;2014;"Arcachon - Bouée 7";44,5;0;183639,82;0,704652625;0,788470185;-0,812545
16;2014;"At so";50,25;1,5;261119,88;0,576640775;2,6830131;1,55582715
16;2014;"Auger";45,75;0;213550,07;0,72500877;1,43472275;0,67069414
16;2014;"Cabourg";49,25;0;263000,05;0,666656495;1,45846375;0,93634093
16;2014;"Le Cornard";46;0;223376,07;0,7121603;1,56736645;0,8705974
16;2014;"Loguivy";48,75;0;208671,415;0,7110921;1,28357055;0,592122555
16;2014;"Men er Roue";47,5;0;192367,205;0,737399465;1,824942;1,1362442
16;2014;"Ouest Loscolo";47,5;0;192367,205;0,737399465;1,824942;1,1362442
16;2014;"Point 1 Boulogne";50,75;1,5;296777,66;0,546762705;3,13595545;2,34681685
16;2014;"Teychan bis";44,75;0;197823,42;0,68196175;0,8717581;-0,7898108
16;2014;"les Hébihens";48,75;0;208671,415;0,7110921;1,28357055;0,592122555
16;2015;"Antifer ponton pétrolier";49,75;0,25;332993,51;0,492118485;0,7828344;-1,8890721
16;2015;"Arcachon - Bouée 7";44,5;0;196766,36;0,6310866;0,165782155;-1,0056632
16;2015;"At so";50,25;1,5;313855,31;0,537088175;1,09029485;-0,788530855
16;2015;"Auger";45,75;0;221028,205;0,49504828;0,08691882;-1,49923915
16;2015;"Cabourg";49,25;0;318960,685;0,562388415;0,049618596;-1,19671545
16;2015;"Le Cornard";46;0;211783,04;0,470007485;0,085239765;-1,51814685
16;2015;"Loguivy";48,75;0;285901,265;0,57563365;-0,075070725;-1,1611244
16;2015;"Men er Roue";47,5;0;259509,52;0,442601425;0,415693655;-1,16779775
16;2015;"Ouest Loscolo";47,5;0;259509,52;0,442601425;0,415693655;-1,16779775
16;2015;"Point 1 Boulogne";50,75;1,5;313911,11;0,475867125;1,23256855;0,41266628
16;2015;"Teychan bis";44,75;0;208214,055;0,53598952;0,070400148;-1,19171045
16;2015;"les Hébihens";48,75;0;285901,265;0,57563365;-0,075070725;-1,1611244
16;2016;"Antifer ponton pétrolier";49,75;0,25;253266,27;0,61878747;5,59558675;0,32080956
16;2016;"Arcachon - Bouée 7";44,5;0;250103,89;0,25310911;0,78308152;-2,02830245
16;2016;"At so";50,25;1,5;223743,925;0,6547236;4,9414449;0,95043043
16;2016;"Auger";45,75;0;237301,33;0,34727542;1,087723;-1,566301
16;2016;"Cabourg";49,25;0;230968,295;0,7315856;3,0063394;0,028377112
16;2016;"Le Cornard";46;0;240287,335;0,423343955;1,16144265;-1,46153485
16;2016;"Loguivy";48,75;0;202737,085;0,79889521;2,3834164;-0,501590865
16;2016;"Men er Roue";47,5;0;213000,83;0,7366823;1,9093112;-1,1456545
16;2016;"Ouest Loscolo";47,5;0;213000,83;0,7366823;1,9093112;-1,1456545
16;2016;"Point 1 Boulogne";50,75;1,5;219880,92;0,6703798;4,9574247;2,2783545
16;2016;"Teychan bis";44,75;0;253632,845;0,248546535;0,90628085;-2,1130246
16;2016;"les Hébihens";48,75;0;202737,085;0,79889521;2,3834164;-0,501590865
16;2017;"Antifer ponton pétrolier";49,75;0,25;229192,105;0,7749531;3,67692345;-0,029759269
16;2017;"Arcachon - Bouée 7";44,5;0;237943,39;0,5293211;1,4991121;-1,5858352
16;2017;"At so";50,25;1,5;235810,37;0,75065995;3,24407915;0,80703863
16;2017;"Auger";45,75;0;236942,425;0,711855125;1,9316777;-0,826911895
16;2017;"Cabourg";49,25;0;212890,7;0,8789007;2,3330925;0,211415975
16;2017;"Le Cornard";46;0;242118,845;0,67576641;1,9938633;-0,55717993
16;2017;"Loguivy";48,75;0;191899,055;0,930767715;1,8217322;0,102863522
16;2017;"Men er Roue";47,5;0;189754,14;0,83800527;2,16448465;0,05661073
16;2017;"Ouest Loscolo";47,5;0;189754,14;0,83800527;2,16448465;0,05661073
16;2017;"Point 1 Boulogne";50,75;1,5;273234,515;0,62316695;3,59085785;2,39434375
16;2017;"Teychan bis";44,75;0;243806,175;0,562922475;1,64977245;-1,5844193
16;2017;"les Hébihens";48,75;0;191899,055;0,930767715;1,8217322;0,102863522
16;2018;"Antifer ponton pétrolier";49,75;0,25;282522,655;0,417026535;0,85068487;-1,01290285
16;2018;"Arcachon - Bouée 7";44,5;0;276443,06;0,06076328;0,255521625;-1,63199165
16;2018;"At so";50,25;1,5;288682,14;0,371614295;1,4869347;-0,5878859
16;2018;"Auger";45,75;0;277776,5;0,12059573;0,189314345;-1,64820685
16;2018;"Cabourg";49,25;0;271529,88;0,47496682;0,35035679;-0,53484765
16;2018;"Le Cornard";46;0;283770,99;0,145010915;0,254077435;-1,4792863
16;2018;"Loguivy";48,75;0;242388,975;0,419864805;0,11158397;0,148922068
16;2018;"Men er Roue";47,5;0;295708,2;0,25947233;0,24059832;-0,2916863
16;2018;"Ouest Loscolo";47,5;0;295708,2;0,25947233;0,24059832;-0,2916863
16;2018;"Point 1 Boulogne";50,75;1,5;284859,69;0,333496115;1,7183361;0,76995617
16;2018;"Teychan bis";44,75;0;299099,78;0,075168235;0,34574547;-1,8381925
16;2018;"les Hébihens";48,75;0;242388,975;0,419864805;0,11158397;0,148922068
16;2019;"Antifer ponton pétrolier";49,75;0,25;310915,615;0,73891018;4,2408078;2,1030685
16;2019;"Arcachon - Bouée 7";44,5;0;218982,72;0,538888825;1,0387446;-1,0518542
16;2019;"At so";50,25;1,5;316041,485;0,66949478;4,18456315;2,07004715
16;2019;"Auger";45,75;0;232199,555;0,5410709;1,3669998;-0,165779085
16;2019;"Cabourg";49,25;0;298508,17;0,794958275;1,9167953;1,5797705
16;2019;"Le Cornard";46;0;225467,15;0,570262315;1,5677348;-0,0043409727
16;2019;"Loguivy";48,75;0;236967,175;0,79657577;1,6157366;1,6697307
16;2019;"Men er Roue";47,5;0;248569,675;0,7074909;2,08947395;0,92622133
16;2019;"Ouest Loscolo";47,5;0;248569,675;0,7074909;2,08947395;0,92622133
16;2019;"Point 1 Boulogne";50,75;1,5;307227,47;0,568095465;4,7276145;3,6706512
16;2019;"Teychan bis";44,75;0;225467,15;0,52941269;1,048442;-1,0743271
16;2019;"les Hébihens";48,75;0;236967,175;0,79657577;1,6157366;1,6697307
16;2020;"Antifer ponton pétrolier";49,75;0,25;422494,545;0,27956908;0,226506775;-1,21397025
16;2020;"Arcachon - Bouée 7";44,5;0;259586,75;0,36883708;0,263522735;-0,901795325
16;2020;"At so";50,25;1,5;333007;0,308470535;-0,44905188;-0,186254695
16;2020;"Auger";45,75;0;281117,59;0,18909557;0,097134137;-0,998414325
16;2020;"Cabourg";49,25;0;391513,2;0,22507744;0,643806515;-0,31622553
16;2020;"Le Cornard";46;0;294746,58;0,15491432;0,230884055;-0,91687875
16;2020;"Loguivy";48,75;0;342298,48;0,15860711;0,354202705;-0,10200458
16;2020;"Men er Roue";47,5;0;315453,23;0,082599607;0,303838555;-0,51531925
16;2020;"Ouest Loscolo";47,5;0;315453,23;0,082599607;0,303838555;-0,51531925
16;2020;"Point 1 Boulogne";50,75;1,5;394274,95;0,24615079;-0,25499292;0,7058696
16;2020;"Teychan bis";44,75;0;268103,515;0,3254391;0,177384085;-0,98000124
16;2020;"les Hébihens";48,75;0;342298,48;0,15860711;0,354202705;-0,10200458
16;2021;"Antifer ponton pétrolier";49,75;0,25;289466,63;0,625333825;3,74841855;1,86601165
16;2021;"Arcachon - Bouée 7";44,5;0;192343,045;0,81764913;1,4845364;-0,456705425
16;2021;"At so";50,25;1,5;274794,675;0,65432683;3,32680935;1,5697199
16;2021;"Auger";45,75;0;231776,07;0,63764818;1,69374005;0,6429974
16;2021;"Cabourg";49,25;0;239767,565;0,72861002;2,0384991;1,39008095
16;2021;"Le Cornard";46;0;220108,31;0,649336965;1,88906795;0,703180115
16;2021;"Loguivy";48,75;0;199028,24;0,740924415;1,801544;1,17159535
16;2021;"Men er Roue";47,5;0;208509,925;0,640517;2,30747525;0,74027708
16;2021;"Ouest Loscolo";47,5;0;208509,925;0,640517;2,30747525;0,74027708
16;2021;"Point 1 Boulogne";50,75;1,5;277317,33;0,59118305;3,50185725;2,7279295
16;2021;"Teychan bis";44,75;0;187226,89;0,718233585;1,55498255;-0,369046135
16;2021;"les Hébihens";48,75;0;199028,24;0,740924415;1,801544;1,17159535
16;2022;"Antifer ponton pétrolier";49,75;0,25;333706,815;0,147574505;-0,217750265;-2,5791894
16;2022;"Arcachon - Bouée 7";44,5;0;305649,325;0,0988357025;-0,31444335;-1,7314623
16;2022;"At so";50,25;1,5;289298,865;0,22962477;-0,710933535;-1,38653495
16;2022;"Auger";45,75;0;364104,565;0,029130362;-1,887285;-2,10222335
16;2022;"Cabourg";49,25;0;327256,065;0,0611447665;-1,15941455;-1,8701987
16;2022;"Le Cornard";46;0;353819,09;0,0191659165;-2,0544329;-2,4509778
16;2022;"Loguivy";48,75;0;302909,87;0,029054064;-1,2706844;-1,8001506
16;2022;"Men er Roue";47,5;0;388225,97;0;-1,6122685;-2,37156315
16;2022;"Ouest Loscolo";47,5;0;388225,97;0;-1,6122685;-2,37156315
16;2022;"Point 1 Boulogne";50,75;1,5;299429,955;0,276517165;-1,7094475;-1,0746173
16;2022;"Teychan bis";44,75;0;330778,28;0,06470023;-0,676435;-1,9491349
16;2022;"les Hébihens";48,75;0;302909,87;0,029054064;-1,2706844;-1,8001506
17;2007;"Antifer ponton pétrolier";49,75;0,25;149553,91;0,807837265;1,32282765;-1,17159985
17;2007;"Arcachon - Bouée 7";44,5;0;121128,42;0,67503397;1,6043715;-0,44748221
17;2007;"At so";50,25;1,5;169187,125;0,809775235;1,5263348;-0,48610869
17;2007;"Auger";45,75;0;107783,5225;0,8287733;1,6829181;-0,59889802
17;2007;"Cabourg";49,25;0;116945,69;0,96223277;1,00354075;-0,60456324
17;2007;"Le Cornard";46;0;110002,9275;0,897166325;1,82266985;-0,55615137
17;2007;"Loguivy";48,75;0;80183,198;0,99938965;1,41820565;-0,48250355
