"Week";"Year";"Code_point_Libelle";"latitude";"longitude";"ssr";"tcc";"u10";"v10"
33;2007;"Antifer ponton pétrolier";49,75;0,25;169329,395;0,715990425;5,64850275;2,9542229
33;2007;"Arcachon - Bouée 7";44,5;0;223249,605;0,495353485;1,46359955;-0,64009958
33;2007;"At so";50,25;1,5;179402,085;0,75839653;4,83702445;3,1226344
33;2007;"Auger";45,75;0;174707,185;0,660567975;2,39850855;0,80041052
33;2007;"Cabourg";49,25;0;140221,015;0,8876444;2,95445535;2,5344819
33;2007;"Le Cornard";46;0;153679,73;0,75607711;2,60507595;0,8884789
33;2007;"Loguivy";48,75;0;119449,635;0,94735475;2,53315985;2,40263685
33;2007;"Men er Roue";47,5;0;115921,35;0,9417698;2,82388435;1,46272585
33;2007;"Ouest Loscolo";47,5;0;115921,35;0,9417698;2,82388435;1,46272585
33;2007;"Point 1 Boulogne";50,75;1,5;177837,125;0,725573375;4,891089;4,24486235
33;2007;"Teychan bis";44,75;0;196559,81;0,476172315;1,7599346;-0,44078696
33;2007;"les Hébihens";48,75;0;119449,635;0,94735475;2,53315985;2,40263685
33;2008;"Antifer ponton pétrolier";49,75;0,25;176810,785;0,7415806;3,6972365;4,66323
33;2008;"Arcachon - Bouée 7";44,5;0;137123,925;0,69616835;1,9307243;0,407077215
33;2008;"At so";50,25;1,5;174680,53;0,71846248;3,6600664;3,92520065
33;2008;"Auger";45,75;0;188541,74;0,6779485;1,81363815;1,5759175
33;2008;"Cabourg";49,25;0;163328,92;0,82712525;2,1607146;3,44949235
33;2008;"Le Cornard";46;0;165546,71;0,7258938;1,9743992;1,7555062
33;2008;"Loguivy";48,75;0;140859,16;0,89936367;1,89773575;3,134203
33;2008;"Men er Roue";47,5;0;182792,99;0,6442861;2,0180741;2,44157565
33;2008;"Ouest Loscolo";47,5;0;182792,99;0,6442861;2,0180741;2,44157565
33;2008;"Point 1 Boulogne";50,75;1,5;177481,95;0,73523262;4,4262366;4,4710295
33;2008;"Teychan bis";44,75;0;176110,42;0,67369112;1,79272995;0,50040283
33;2008;"les Hébihens";48,75;0;140859,16;0,89936367;1,89773575;3,134203
33;2009;"Antifer ponton pétrolier";49,75;0,25;202741,335;0,74122963;2,1228734;-0,979882915
33;2009;"Arcachon - Bouée 7";44,5;0;242023,515;0,017319519;0,07846323;-0,757747685
33;2009;"At so";50,25;1,5;170100,375;0,70924572;2,43273965;-0,101272775
33;2009;"Auger";45,75;0;241995,27;0,009415104;-0,116338635;-0,58997025
33;2009;"Cabourg";49,25;0;203532,635;0,74309128;0,70627025;-0,591015615
33;2009;"Le Cornard";46;0;230210,61;0,0090946545;-0,29549579;-0,6579175
33;2009;"Loguivy";48,75;0;184061,105;0,480795935;0,268723085;-0,940159875
33;2009;"Men er Roue";47,5;0;272262,33;0,060625944;0,05272516;-1,4011558
33;2009;"Ouest Loscolo";47,5;0;272262,33;0,060625944;0,05272516;-1,4011558
33;2009;"Point 1 Boulogne";50,75;1,5;182139,385;0,749072995;2,6224948;1,5378238
33;2009;"Teychan bis";44,75;0;255956,005;0,0052797827;-0,0406384285;-0,75617965
33;2009;"les Hébihens";48,75;0;184061,105;0,480795935;0,268723085;-0,940159875
33;2010;"Antifer ponton pétrolier";49,75;0,25;166342,435;0,7730304;3,6211241;-2,3920878
33;2010;"Arcachon - Bouée 7";44,5;0;132761,025;0,52611665;1,37094205;-0,907880825
33;2010;"At so";50,25;1,5;151420,585;0,91324979;3,71539405;-0,93459025
33;2010;"Auger";45,75;0;166806,025;0,56000797;1,52515535;-0,748147845
33;2010;"Cabourg";49,25;0;161532,67;0,9025224;2,2593336;-0,95134912
33;2010;"Le Cornard";46;0;202966,17;0,5969359;1,78695935;-0,623503805
33;2010;"Loguivy";48,75;0;147624,93;0,93029465;1,91606815;-0,820420485
33;2010;"Men er Roue";47,5;0;161184,975;0,89542673;1,80437885;-0,873839365
33;2010;"Ouest Loscolo";47,5;0;161184,975;0,89542673;1,80437885;-0,873839365
33;2010;"Point 1 Boulogne";50,75;1,5;151623,405;0,91787344;3,3567586;-0,572703485
33;2010;"Teychan bis";44,75;0;128269,98;0,5286802;1,418077;-0,809422475
33;2010;"les Hébihens";48,75;0;147624,93;0,93029465;1,91606815;-0,820420485
33;2011;"Antifer ponton pétrolier";49,75;0,25;185127,84;0,76921548;1,4349269;-1,47868455
33;2011;"Arcachon - Bouée 7";44,5;0;165737,61;0,6550135;0,484237625;-0,47184822
33;2011;"At so";50,25;1,5;225922,13;0,76535488;2,115551;-0,466288385
33;2011;"Auger";45,75;0;165881,455;0,70729252;0,41721775;-0,141795963
33;2011;"Cabourg";49,25;0;164529,315;0,69476445;1,41109765;-0,675540515
33;2011;"Le Cornard";46;0;157509,705;0,6661682;0,452961685;-0,121578365
33;2011;"Loguivy";48,75;0;166600,67;0,59454015;1,3907435;-0,45719045
33;2011;"Men er Roue";47,5;0;136422,1;0,5429173;0,637638685;-0,421304225
33;2011;"Ouest Loscolo";47,5;0;136422,1;0,5429173;0,637638685;-0,421304225
33;2011;"Point 1 Boulogne";50,75;1,5;183545,55;0,796224805;2,60603715;1,39726855
33;2011;"Teychan bis";44,75;0;179776,82;0,58448416;0,38594182;-0,74377489
33;2011;"les Hébihens";48,75;0;166600,67;0,59454015;1,3907435;-0,45719045
33;2012;"Antifer ponton pétrolier";49,75;0,25;230670,585;0,73187555;0,0636155025;2,9945124
33;2012;"Arcachon - Bouée 7";44,5;0;243361,275;0,216516875;-0,9975437;0,2583089
33;2012;"At so";50,25;1,5;237129,245;0,711809305;-0,083794838;1,7960061
33;2012;"Auger";45,75;0;227611,215;0,5213099;-0,33517341;0,77795118
33;2012;"Cabourg";49,25;0;222172,335;0,8569423;0,27252817;2,60562515
33;2012;"Le Cornard";46;0;194921,31;0,63276513;-0,25707521;0,85900955
33;2012;"Loguivy";48,75;0;176820,05;0,78610775;0,0504364315;2,3335005
33;2012;"Men er Roue";47,5;0;178321,415;0,67207362;0,383818105;1,32750785
33;2012;"Ouest Loscolo";47,5;0;178321,415;0,67207362;0,383818105;1,32750785
33;2012;"Point 1 Boulogne";50,75;1,5;254805,585;0,69922025;0,52537105;2,58584295
33;2012;"Teychan bis";44,75;0;230330,645;0,21396854;-1,2113375;0,088472255
33;2012;"les Hébihens";48,75;0;176820,05;0,78610775;0,0504364315;2,3335005
33;2013;"Antifer ponton pétrolier";49,75;0,25;204684,06;0,54848705;4,040137;-0,1298359025
33;2013;"Arcachon - Bouée 7";44,5;0;171203,82;0,088443992;0,5913682;-1,99209015
33;2013;"At so";50,25;1,5;203854,915;0,539819625;3,91456405;0,72278922
33;2013;"Auger";45,75;0;230358,915;0,146781015;0,24604286;-1,79016435
33;2013;"Cabourg";49,25;0;210516,655;0,52530785;2,24673725;0,08810167
33;2013;"Le Cornard";46;0;243825,345;0,181252185;0,238069978;-1,6562884
33;2013;"Loguivy";48,75;0;150989,88;0,5742145;1,6019306;0,1107849725
33;2013;"Men er Roue";47,5;0;181010,585;0,395419105;0,78520878;-0,3366542
33;2013;"Ouest Loscolo";47,5;0;181010,585;0,395419105;0,78520878;-0,3366542
33;2013;"Point 1 Boulogne";50,75;1,5;216120,515;0,71826407;4,38047885;2,68689595
33;2013;"Teychan bis";44,75;0;173948,565;0,076480552;0,569442775;-1,8755603
33;2013;"les Hébihens";48,75;0;150989,88;0,5742145;1,6019306;0,1107849725
33;2014;"Antifer ponton pétrolier";49,75;0,25;279192,02;0,455572015;6,6319915;-0,905548115
33;2014;"Arcachon - Bouée 7";44,5;0;234600,99;0,42767766;1,657852;-1,1369869
33;2014;"At so";50,25;1,5;263056,18;0,54516048;5,820191;-0,086693195
33;2014;"Auger";45,75;0;211281,2;0,481497865;2,14626885;-0,809338035
33;2014;"Cabourg";49,25;0;225256,245;0,47371552;3,6721856;0,29119871
33;2014;"Le Cornard";46;0;186895,045;0,48200142;2,3375225;-0,57469225
33;2014;"Loguivy";48,75;0;175557,865;0,499999975;2,9724643;-0,13747075
33;2014;"Men er Roue";47,5;0;167026,925;0,593960275;2,72054415;-0,279113425
33;2014;"Ouest Loscolo";47,5;0;167026,925;0,593960275;2,72054415;-0,279113425
33;2014;"Point 1 Boulogne";50,75;1,5;276778,66;0,432163955;5,5019488;0,13138305
33;2014;"Teychan bis";44,75;0;232271,82;0,392062005;1,6300894;-1,0589498
33;2014;"les Hébihens";48,75;0;175557,865;0,499999975;2,9724643;-0,13747075
33;2015;"Antifer ponton pétrolier";49,75;0,25;157401,93;0,956800385;2,10166385;-1,5142541
33;2015;"Arcachon - Bouée 7";44,5;0;147219,065;0,64045595;1,31676055;-1,0732591
33;2015;"At so";50,25;1,5;151124,82;0,960569465;1,7425159;-0,57220416
33;2015;"Auger";45,75;0;119822,985;0,540262125;1,54429185;-0,6089074
33;2015;"Cabourg";49,25;0;153384,575;0,983702875;0,9165824;-0,7223538
33;2015;"Le Cornard";46;0;132042,415;0,603329635;1,46915855;-0,417049525
33;2015;"Loguivy";48,75;0;133855,805;0,965009975;0,80255026;-0,5749847
33;2015;"Men er Roue";47,5;0;122361,723;0,8006348;0,843047645;-1,1016207
33;2015;"Ouest Loscolo";47,5;0;122361,723;0,8006348;0,843047645;-1,1016207
33;2015;"Point 1 Boulogne";50,75;1,5;145600,965;0,9302794;1,60770225;-0,51436873
33;2015;"Teychan bis";44,75;0;158322,565;0,64749055;1,2101884;-0,9954037
33;2015;"les Hébihens";48,75;0;133855,805;0,965009975;0,80255026;-0,5749847
33;2016;"Antifer ponton pétrolier";49,75;0,25;233866,68;0,0486930255;-1,76338115;-1,8694358
33;2016;"Arcachon - Bouée 7";44,5;0;212831,645;0,24152717;-1,305121;0,044693152
33;2016;"At so";50,25;1,5;229749,91;0,2222697;-0,14065554;-1,6375763
33;2016;"Auger";45,75;0;186044,415;0,0573451535;-0,92263605;-0,7170082
33;2016;"Cabourg";49,25;0;233387,33;0,0486319885;-0,362826675;-1,181586
33;2016;"Le Cornard";46;0;187228,695;0,0222483325;-1,0241853;-0,9523027
33;2016;"Loguivy";48,75;0;212916,23;0;-0,365919545;-1,1429427
33;2016;"Men er Roue";47,5;0;231046,97;0;-1,05305215;-1,6607622
33;2016;"Ouest Loscolo";47,5;0;231046,97;0;-1,05305215;-1,6607622
33;2016;"Point 1 Boulogne";50,75;1,5;261105,07;0,2222697;-1,7690514;-1,8582722
33;2016;"Teychan bis";44,75;0;211647,365;0,226450795;-1,12109525;-0,059214255
33;2016;"les Hébihens";48,75;0;212916,23;0;-0,365919545;-1,1429427
33;2017;"Antifer ponton pétrolier";49,75;0,25;183347,965;0,60581695;3,08402725;-0,031647137
33;2017;"Arcachon - Bouée 7";44,5;0;166017;0,3742542;0,74415103;-1,3630667
33;2017;"At so";50,25;1,5;157494,505;0,65582225;2,5515281;0,728220105
33;2017;"Auger";45,75;0;200078,36;0,658217995;1,49659555;-0,345033375
33;2017;"Cabourg";49,25;0;197533,055;0,769932685;2,00443275;0,758897965
33;2017;"Le Cornard";46;0;172280,165;0,73251643;1,8036131;-0,143031405
33;2017;"Loguivy";48,75;0;151259,93;0,796911485;1,74724265;0,56397548
33;2017;"Men er Roue";47,5;0;142966,225;0,890299565;2,22689475;0,31808058
33;2017;"Ouest Loscolo";47,5;0;142966,225;0,890299565;2,22689475;0,31808058
33;2017;"Point 1 Boulogne";50,75;1,5;157894,88;0,70027315;2,96927325;1,6065511
33;2017;"Teychan bis";44,75;0;187952,4;0,44675201;0,8317265;-1,17947145
33;2017;"les Hébihens";48,75;0;151259,93;0,796911485;1,74724265;0,56397548
33;2018;"Antifer ponton pétrolier";49,75;0,25;195215,31;0,437870995;5,39828395;0,53603497
33;2018;"Arcachon - Bouée 7";44,5;0;145791,155;0,248821205;1,26982475;-1,71515285
33;2018;"At so";50,25;1,5;226924,09;0,54030795;4,9361429;1,3481939
33;2018;"Auger";45,75;0;160332,765;0,267025785;0,34169166;-2,0254267
33;2018;"Cabourg";49,25;0;176230,43;0,6484214;3,023072;-0,084026503
33;2018;"Le Cornard";46;0;161342,59;0,182564515;0,24252391;-2,0716274
33;2018;"Loguivy";48,75;0;212526,74;0,556238825;2,1960323;-0,6316259
33;2018;"Men er Roue";47,5;0;212613,3;0,238536305;1,2390154;-1,46031975
33;2018;"Ouest Loscolo";47,5;0;212613,3;0,238536305;1,2390154;-1,46031975
33;2018;"Point 1 Boulogne";50,75;1,5;206698,565;0,67720078;5,00402;2,6038791
33;2018;"Teychan bis";44,75;0;163997,015;0,336517485;1,1817291;-1,88439315
33;2018;"les Hébihens";48,75;0;212526,74;0,556238825;2,1960323;-0,6316259
33;2019;"Antifer ponton pétrolier";49,75;0,25;170588,125;0,8495262;5,9465707;2,1177447
33;2019;"Arcachon - Bouée 7";44,5;0;182349,92;0,726839915;0,91073973;-1,21466815
33;2019;"At so";50,25;1,5;168707,365;0,83102408;5,0529602;2,36999175
33;2019;"Auger";45,75;0;172749,605;0,857644235;1,71077065;-0,030941571
33;2019;"Cabourg";49,25;0;149057,595;0,94584405;3,0393068;1,8077102
33;2019;"Le Cornard";46;0;137127,365;0,824164925;1,8867774;0,206170655
33;2019;"Loguivy";48,75;0;110094,89;0,921413675;2,5549245;1,24130085
33;2019;"Men er Roue";47,5;0;124439,225;0,91323455;2,76681135;0,77166268
33;2019;"Ouest Loscolo";47,5;0;124439,225;0,91323455;2,76681135;0,77166268
33;2019;"Point 1 Boulogne";50,75;1,5;175669;0,8598111;5,30072725;3,50281035
33;2019;"Teychan bis";44,75;0;197817,1;0,702943575;1,0397144;-1,16651195
33;2019;"les Hébihens";48,75;0;110094,89;0,921413675;2,5549245;1,24130085
33;2020;"Antifer ponton pétrolier";49,75;0,25;219459,87;0,753864475;0,85197003;0,1502784
33;2020;"Arcachon - Bouée 7";44,5;0;152997,015;0,72915935;1,40496515;0,219082855
33;2020;"At so";50,25;1,5;226831,83;0,72020205;1,42539235;0,35717973
33;2020;"Auger";45,75;0;136467,7;0,87594035;1,2848334;1,1799053
33;2020;"Cabourg";49,25;0;158439,595;0,779073145;0,79312008;0,60360703
33;2020;"Le Cornard";46;0;142140,655;0,846733725;1,5557378;1,3951022
33;2020;"Loguivy";48,75;0;127655,8925;0,76860515;1,0649972;1,1037812
33;2020;"Men er Roue";47,5;0;174997,72;0,77760825;1,1929107;1,0559597
33;2020;"Ouest Loscolo";47,5;0;174997,72;0,77760825;1,1929107;1,0559597
33;2020;"Point 1 Boulogne";50,75;1,5;201145,15;0,749118775;1,2157698;0,89736787
33;2020;"Teychan bis";44,75;0;149886,97;0,76100592;1,3660561;0,2454335
33;2020;"les Hébihens";48,75;0;127655,8925;0,76860515;1,0649972;1,1037812
33;2021;"Antifer ponton pétrolier";49,75;0,25;234258,335;0,8852792;5,0692835;-0,19998184
33;2021;"Arcachon - Bouée 7";44,5;0;158810,85;0,7167534;1,66865695;-1,2971595
33;2021;"At so";50,25;1,5;191112,35;0,8239055;4,9572101;0,41320874
33;2021;"Auger";45,75;0;171598,07;0,9278989;1,46852595;-0,839686525
33;2021;"Cabourg";49,25;0;188444,72;0,88581323;2,84436015;-0,071620049
33;2021;"Le Cornard";46;0;170061,28;0,94825505;1,44931335;-0,852312235
33;2021;"Loguivy";48,75;0;182703,515;0,912029065;2,13989875;-0,249222265
33;2021;"Men er Roue";47,5;0;176498,38;0,86875315;1,9499078;-0,94616365
33;2021;"Ouest Loscolo";47,5;0;176498,38;0,86875315;1,9499078;-0,94616365
33;2021;"Point 1 Boulogne";50,75;1,5;201289,925;0,8488853;5,0089773;1,8908423
33;2021;"Teychan bis";44,75;0;183892,35;0,731982365;1,61155295;-1,2012038
33;2021;"les Hébihens";48,75;0;182703,515;0,912029065;2,13989875;-0,249222265
33;2022;"Antifer ponton pétrolier";49,75;0,25;215201,215;0,77827965;0,617988885;0,20032227
33;2022;"Arcachon - Bouée 7";44,5;0;154639,81;0,665451;2,19423175;-0,305826335
33;2022;"At so";50,25;1,5;222489,96;0,8566829;-0,353800835;0,80693515
33;2022;"Auger";45,75;0;147716,9;0,733783;2,2467084;0,811240785
33;2022;"Cabourg";49,25;0;176055,81;0,8325042;1,2729752;0,5294624
33;2022;"Le Cornard";46;0;154752,375;0,82584348;2,15195895;0,9361035
33;2022;"Loguivy";48,75;0;152895,015;0,8984481;0,85704918;0,22280713
33;2022;"Men er Roue";47,5;0;132942,4;0,76076175;1,59803885;0,362021925
33;2022;"Ouest Loscolo";47,5;0;132942,4;0,76076175;1,59803885;0,362021925
33;2022;"Point 1 Boulogne";50,75;1,5;268192,44;0,943127875;-0,550102355;1,09875995
33;2022;"Teychan bis";44,75;0;188635,24;0,634092745;2,3968499;-0,34888245
33;2022;"les Hébihens";48,75;0;152895,015;0,8984481;0,85704918;0,22280713
34;2007;"Antifer ponton pétrolier";49,75;0,25;98365,265;0,9253048;-0,86168677;-6,12608935
34;2007;"Arcachon - Bouée 7";44,5;0;78077,61;0,890711545;1,67781765;-0,34653835
34;2007;"At so";50,25;1,5;96686,49;0,84359025;-0,55923125;-4,02171895
34;2007;"Auger";45,75;0;74776,9525;0,944104525;1,06576595;-1,25039795
34;2007;"Cabourg";49,25;0;81292,9025;0,9974669;-0,290948565;-3,8687581
34;2007;"Le Cornard";46;0;73610,34;0,96940472;0,940295375;-1,6155469
34;2007;"Loguivy";48,75;0;58558,208;1;-0,0027742405;-2,99116445
34;2007;"Men er Roue";47,5;0;79358,035;0,96374345;-0,093561904;-2,3834412
34;2007;"Ouest Loscolo";47,5;0;79358,035;0,96374345;-0,093561904;-2,3834412
34;2007;"Point 1 Boulogne";50,75;1,5;116205,8925;0,83856988;-0,9499242;-4,90755295
34;2007;"Teychan bis";44,75;0;76768,73;0,91379913;1,5431663;-0,540185785
34;2007;"les Hébihens";48,75;0;58558,208;1;-0,0027742405;-2,99116445
34;2008;"Antifer ponton pétrolier";49,75;0,25;135518,94;0,62176308;5,0618465;2,4945442
34;2008;"Arcachon - Bouée 7";44,5;0;110510,38;0,38263166;1,4331086;-0,54232178
34;2008;"At so";50,25;1,5;170099,03;0,64335525;4,69943735;2,49050855
34;2008;"Auger";45,75;0;124021,43;0,582286805;1,76067065;0,553875875
34;2008;"Cabourg";49,25;0;124196,51;0,756016035;2,63138185;1,97898325
34;2008;"Le Cornard";46;0;138349,54;0,62006925;1,9237548;0,47265737
34;2008;"Loguivy";48,75;0;82291,86;0,87858027;2,3112539;1,85791215
34;2008;"Men er Roue";47,5;0;105695,438;0,60238353;2,49524635;1,2727354
34;2008;"Ouest Loscolo";47,5;0;105695,438;0,60238353;2,49524635;1,2727354
34;2008;"Point 1 Boulogne";50,75;1,5;183551,71;0,61225643;5,1863667;3,737036
34;2008;"Teychan bis";44,75;0;116638,503;0,414157765;1,47399575;-0,500451335
34;2008;"les Hébihens";48,75;0;82291,86;0,87858027;2,3112539;1,85791215
34;2009;"Antifer ponton pétrolier";49,75;0,25;167896,05;0,72584805;2,94800565;1,88330935
34;2009;"Arcachon - Bouée 7";44,5;0;129659,5;0,3123312;0,31666655;-1,48844185
34;2009;"At so";50,25;1,5;164674,355;0,566615275;2,63056945;1,62301915
34;2009;"Auger";45,75;0;135396,395;0,243495645;0,6694295;-0,880575375
34;2009;"Cabourg";49,25;0;139522,44;0,8410877;1,84934335;1,5770241
34;2009;"Le Cornard";46;0;127511,7;0,32615629;0,924791545;-0,54920192
34;2009;"Loguivy";48,75;0;110272,75;0,6667328;1,31136725;1,48137525
34;2009;"Men er Roue";47,5;0;169365,6;0,55999265;1,7574938;0,6492829
34;2009;"Ouest Loscolo";47,5;0;169365,6;0,55999265;1,7574938;0,6492829
34;2009;"Point 1 Boulogne";50,75;1,5;183891,535;0,60944865;3,3083386;3,29295325
34;2009;"Teychan bis";44,75;0;147181,055;0,25091176;0,45494559;-1,57311455
34;2009;"les Hébihens";48,75;0;110272,75;0,6667328;1,31136725;1,48137525
34;2010;"Antifer ponton pétrolier";49,75;0,25;125778,18;0,881922095;3,6831169;2,4402264
34;2010;"Arcachon - Bouée 7";44,5;0;163213,195;0,224619655;0,72078696;-0,772238735
34;2010;"At so";50,25;1,5;109059,905;0,822867885;3,5483724;2,26635325
34;2010;"Auger";45,75;0;129052,285;0,402896255;1,2244138;-0,43234798
34;2010;"Cabourg";49,25;0;119490,72;0,913371885;2,2060506;2,18989085
34;2010;"Le Cornard";46;0;128096,135;0,542139075;1,4206387;-0,123356373
34;2010;"Loguivy";48,75;0;99672,18;0,92921125;2,23576615;2,12233175
34;2010;"Men er Roue";47,5;0;88256,24;0,91666795;2,3003206;1,06023855
34;2010;"Ouest Loscolo";47,5;0;88256,24;0,91666795;2,3003206;1,06023855
34;2010;"Point 1 Boulogne";50,75;1,5;105988,612;0,80870705;4,64989595;3,45518525
34;2010;"Teychan bis";44,75;0;138237,2;0,22077427;0,51841405;-0,94192225
34;2010;"les Hébihens";48,75;0;99672,18;0,92921125;2,23576615;2,12233175
34;2011;"Antifer ponton pétrolier";49,75;0,25;149166,72;0,8610166;0,6882759;0,9307475
34;2011;"Arcachon - Bouée 7";44,5;0;126352,982;0,6177651;0,83373387;-0,0341372615
34;2011;"At so";50,25;1,5;160645,51;0,84067567;1,24776775;1,32650695
34;2011;"Auger";45,75;0;116111,26;0,71406772;0,691751;0,29540956
34;2011;"Cabourg";49,25;0;159523,525;0,90890085;0,43459329;1,09703725
34;2011;"Le Cornard";46;0;116772,945;0,775502415;0,852102265;0,37476363
34;2011;"Loguivy";48,75;0;147814,58;0,9128073;0,5889872;1,5761943
34;2011;"Men er Roue";47,5;0;137544,085;0,845512925;0,821819225;1,1930708
34;2011;"Ouest Loscolo";47,5;0;137544,085;0,845512925;0,821819225;1,1930708
34;2011;"Point 1 Boulogne";50,75;1,5;144765,08;0,86695253;2,26845565;2,7488148
34;2011;"Teychan bis";44,75;0;135789,188;0,673553795;0,706644335;-0,131687165
34;2011;"les Hébihens";48,75;0;147814,58;0,9128073;0,5889872;1,5761943
34;2012;"Antifer ponton pétrolier";49,75;0,25;151325,335;0,660293285;2,9908334;-0,067372175
34;2012;"Arcachon - Bouée 7";44,5;0;108125,95;0,29000657;1,19262255;-0,659388005
34;2012;"At so";50,25;1,5;145206,6;0,69870142;3,1055403;0,585919945
34;2012;"Auger";45,75;0;169709,865;0,29618665;1,20238485;-1,0082286
34;2012;"Cabourg";49,25;0;160900,02;0,76440875;1,43570315;-0,175932535
34;2012;"Le Cornard";46;0;181125,833;0,298399285;1,2267905;-1,02511575
34;2012;"Loguivy";48,75;0;126142,22;0,770787235;0,922695635;-0,66469537
34;2012;"Men er Roue";47,5;0;231718,7;0,36645658;1,177491;-1,0709524
34;2012;"Ouest Loscolo";47,5;0;231718,7;0,36645658;1,177491;-1,0709524
34;2012;"Point 1 Boulogne";50,75;1,5;179992,73;0,71032915;3,4525892;1,79986595
34;2012;"Teychan bis";44,75;0;113054,925;0,289380925;1,32490135;-0,8919484
34;2012;"les Hébihens";48,75;0;126142,22;0,770787235;0,922695635;-0,66469537
34;2013;"Antifer ponton pétrolier";49,75;0,25;149474,545;0,50616483;-1,04257375;-1,8773394
34;2013;"Arcachon - Bouée 7";44,5;0;143784,91;0,396960305;1,45094425;-0,4594109
34;2013;"At so";50,25;1,5;133720,825;0,617978725;-0,215387525;-0,7560728
34;2013;"Auger";45,75;0;163970,26;0,23380587;-0,38780103;-1,48327265
34;2013;"Cabourg";49,25;0;173491,115;0,613934975;-0,3748451;-0,85258805
34;2013;"Le Cornard";46;0;140353,9625;0,266339095;-0,77498397;-1,4841622
34;2013;"Loguivy";48,75;0;127945,405;0,576717065;-0,22236379;-0,7876515
34;2013;"Men er Roue";47,5;0;128545,825;0,39302336;-1,30617705;-1,26133215
34;2013;"Ouest Loscolo";47,5;0;128545,825;0,39302336;-1,30617705;-1,26133215
34;2013;"Point 1 Boulogne";50,75;1,5;135522,06;0,605862685;-1,26431945;-0,7565176
34;2013;"Teychan bis";44,75;0;191560,717;0,33425908;0,95164265;-0,8339077
34;2013;"les Hébihens";48,75;0;127945,405;0,576717065;-0,22236379;-0,7876515
34;2014;"Antifer ponton pétrolier";49,75;0,25;119040,362;0,5385836;4,7143128;0,096106005
34;2014;"Arcachon - Bouée 7";44,5;0;85898,76;0,8597653;1,5226377;-0,696023885
34;2014;"At so";50,25;1,5;113343,708;0,51262722;3,76472765;0,77438727
34;2014;"Auger";45,75;0;123698,705;0,7711382;1,29539535;-0,6233318
34;2014;"Cabourg";49,25;0;112305,405;0,6840981;2,3848218;1,0870701
34;2014;"Le Cornard";46;0;139862,605;0,731661925;1,3874234;-0,638297815
34;2014;"Loguivy";48,75;0;103886,708;0,61608655;2,04601475;0,997274
34;2014;"Men er Roue";47,5;0;109246,61;0,73155507;1,95501505;0,692074185
34;2014;"Ouest Loscolo";47,5;0;109246,61;0,73155507;1,95501505;0,692074185
34;2014;"Point 1 Boulogne";50,75;1,5;126308,5;0,52164558;3,28248035;0,8059228
34;2014;"Teychan bis";44,75;0;84439,525;0,80295427;1,49127625;-0,7104554
34;2014;"les Hébihens";48,75;0;103886,708;0,61608655;2,04601475;0,997274
34;2015;"Antifer ponton pétrolier";49,75;0,25;149646,21;0,802176;1,03860735;2,91349195
34;2015;"Arcachon - Bouée 7";44,5;0;116363,6;0,21889735;-0,79976078;0,545020415
34;2015;"At so";50,25;1,5;127160,22;0,800711085;0,216936745;2,7794695
34;2015;"Auger";45,75;0;153328,7825;0,305876425;0,188162285;0,811396985
34;2015;"Cabourg";49,25;0;114048,05;0,88759862;0,573953175;2,54645955
34;2015;"Le Cornard";46;0;152770,815;0,364503385;0,45992105;1,04218255
34;2015;"Loguivy";48,75;0;97169,605;0,880319825;0,714095445;2,70606305
34;2015;"Men er Roue";47,5;0;123142,875;0,558451445;0,72315408;2,1510655
34;2015;"Ouest Loscolo";47,5;0;123142,875;0,558451445;0,72315408;2,1510655
34;2015;"Point 1 Boulogne";50,75;1,5;119544;0,871988135;0,525462875;3,03472385
34;2015;"Teychan bis";44,75;0;117284,242;0,193993865;-0,70810885;0,45715506
34;2015;"les Hébihens";48,75;0;97169,605;0,880319825;0,714095445;2,70606305
34;2016;"Antifer ponton pétrolier";49,75;0,25;142367,115;0,298857065;2,1269333;2,4525969
34;2016;"Arcachon - Bouée 7";44,5;0;101565,925;0,0407733525;-0,97676132;0,278270115
34;2016;"At so";50,25;1,5;141605,8;0,296461315;1,73568535;2,39592015
34;2016;"Auger";45,75;0;113211,3225;0,010880015;-0,742218705;0,70849828
34;2016;"Cabourg";49,25;0;125787,225;0,26479788;1,04649095;1,8351637
34;2016;"Le Cornard";46;0;123446,875;0,008179085;-0,412828075;0,88883345
34;2016;"Loguivy";48,75;0;118568,77;0,159080155;0,732564665;1,7424199
34;2016;"Men er Roue";47,5;0;131257,455;0,0123907045;0,958344115;1,1146818
34;2016;"Ouest Loscolo";47,5;0;131257,455;0,0123907045;0,958344115;1,1146818
34;2016;"Point 1 Boulogne";50,75;1,5;138391,33;0,36029176;2,42178705;3,0914987
34;2016;"Teychan bis";44,75;0;102637,412;0,028962507;-1,06851645;0,33838184
34;2016;"les Hébihens";48,75;0;118568,77;0,159080155;0,732564665;1,7424199
34;2017;"Antifer ponton pétrolier";49,75;0,25;138933,775;0,8822578;0,688283865;-1,1936304
34;2017;"Arcachon - Bouée 7";44,5;0;149172,2;0,24152717;-0,20055704;-0,2869814
34;2017;"At so";50,25;1,5;125721,045;0,89278682;0,61480098;-0,177956975
34;2017;"Auger";45,75;0;150344,762;0,15679123;-0,052081345;-0,38467863
34;2017;"Cabourg";49,25;0;158180,88;0,88114383;0,382272975;-0,730158625
34;2017;"Le Cornard";46;0;152089,3;0,18631835;-0,0480548885;-0,570161735
